weather_type,time,ambient_air_temperature,sky_temperature,ambient_air_absolute_humidity,irradiation_horizontal,irradiation_east,irradiation_south,irradiation_west,irradiation_north
cabauw_knmi,2016-12-23T13:00:00,7.14,-3.86,0.005729114,112.0002571,65.30002571,79.96482397,66.54169324,65.30002571
cabauw_knmi,2016-12-23T14:00:00,7.5,-3.5,0.005611203,109.2357677,64.22357677,75.39941536,68.03977389,64.22357677
cabauw_knmi,2016-12-23T15:00:00,7.58,-3.42,0.005463353,121.891315,52.7891315,280.4108456,196.4046326,52.7891315
cabauw_knmi,2016-12-23T16:00:00,7,-4,0.005199301,31.84468254,19.08446825,19.72217289,19.71797932,19.08446825
cabauw_knmi,2016-12-23T17:00:00,6.42,-4.58,0.005022973,0,0,0,0,0
cabauw_knmi,2016-12-23T18:00:00,5.96,-5.04,0.004787979,0,0,0,0,0
cabauw_knmi,2016-12-23T19:00:00,5.51,-5.49,0.004774939,0,0,0,0,0
cabauw_knmi,2016-12-23T20:00:00,5.08,-5.92,0.004629869,0,0,0,0,0
cabauw_knmi,2016-12-23T21:00:00,5.54,-5.46,0.00478518,0,0,0,0,0
cabauw_knmi,2016-12-23T22:00:00,6.17,-4.83,0.004962963,0,0,0,0,0
cabauw_knmi,2016-12-23T23:00:00,6.01,-4.99,0.005370751,0,0,0,0,0
cabauw_knmi,2016-12-24T00:00:00,6.98,-4.02,0.005736863,0,0,0,0,0
cabauw_knmi,2016-12-24T01:00:00,7.25,-3.75,0.005883059,0,0,0,0,0
cabauw_knmi,2016-12-24T02:00:00,7.63,-3.37,0.006014702,0,0,0,0,0
cabauw_knmi,2016-12-24T03:00:00,7,-4,0.005808341,0,0,0,0,0
cabauw_knmi,2016-12-24T04:00:00,6.46,-4.54,0.005670765,0,0,0,0,0
cabauw_knmi,2016-12-24T05:00:00,6.15,-4.85,0.005564916,0,0,0,0,0
cabauw_knmi,2016-12-24T06:00:00,5.97,-5.03,0.005476905,0,0,0,0,0
cabauw_knmi,2016-12-24T07:00:00,6.48,-4.52,0.00558611,0,0,0,0,0
cabauw_knmi,2016-12-24T08:00:00,6.01,-4.99,0.005364311,0,0,0,0,0
cabauw_knmi,2016-12-24T09:00:00,5.34,-5.66,0.005073775,6.006871616,4.051730087,3.996304477,3.600687162,3.600687162
cabauw_knmi,2016-12-24T10:00:00,6.23,-4.77,0.005207247,64.99181065,55.26035854,61.66133692,37.14918106,37.14918106
cabauw_knmi,2016-12-24T11:00:00,6.75,-4.25,0.005170394,95.15241319,62.07699078,70.93197708,55.36524132,55.36524132
cabauw_knmi,2016-12-24T12:00:00,7.59,-3.41,0.00528013,154.724466,95.48727429,151.7560044,84.2224466,84.2224466
cabauw_knmi,2016-12-24T13:00:00,8,-3,0.00526874,124.6903352,70.66903352,102.605191,73.30762924,70.66903352
cabauw_knmi,2016-12-24T14:00:00,8.09,-2.91,0.005263891,93.99346511,56.19934651,57.86266229,56.76376288,56.19934651
cabauw_knmi,2016-12-24T15:00:00,8.08,-2.92,0.005291061,46.9,28.14,28.14,28.14,28.14
cabauw_knmi,2016-12-24T16:00:00,7.77,-3.23,0.005283067,9.5,5.7,5.7,5.7,5.7
cabauw_knmi,2016-12-24T17:00:00,7.59,-3.41,0.005333203,0,0,0,0,0
cabauw_knmi,2016-12-24T18:00:00,7.42,-3.58,0.00529793,0,0,0,0,0
cabauw_knmi,2016-12-24T19:00:00,7.47,-3.53,0.005295691,0,0,0,0,0
cabauw_knmi,2016-12-24T20:00:00,8.44,-2.56,0.005384807,0,0,0,0,0
cabauw_knmi,2016-12-24T21:00:00,9.02,-1.98,0.005506716,0,0,0,0,0
cabauw_knmi,2016-12-24T22:00:00,9.18,-1.82,0.00560745,0,0,0,0,0
cabauw_knmi,2016-12-24T23:00:00,8.38,-2.62,0.005893289,0,0,0,0,0
cabauw_knmi,2016-12-25T00:00:00,8.06,-2.94,0.006002336,0,0,0,0,0
cabauw_knmi,2016-12-25T01:00:00,8.17,-2.83,0.006007364,0,0,0,0,0
cabauw_knmi,2016-12-25T02:00:00,8.53,-2.47,0.006077238,0,0,0,0,0
cabauw_knmi,2016-12-25T03:00:00,8.52,-2.48,0.006152402,0,0,0,0,0
cabauw_knmi,2016-12-25T04:00:00,7.7,-3.3,0.006092703,0,0,0,0,0
cabauw_knmi,2016-12-25T05:00:00,8.14,-2.86,0.006213355,0,0,0,0,0
cabauw_knmi,2016-12-25T06:00:00,8.51,-2.49,0.006377234,0,0,0,0,0
cabauw_knmi,2016-12-25T07:00:00,8.88,-2.12,0.00644266,0,0,0,0,0
cabauw_knmi,2016-12-25T08:00:00,9.69,-1.31,0.006590306,0,0,0,0,0
cabauw_knmi,2016-12-25T09:00:00,9.84,-1.16,0.00667289,1.210848062,1.474113844,1.378982662,0,0
cabauw_knmi,2016-12-25T10:00:00,10.07,-0.93,0.006785402,15.51989281,9.843572929,10.04926872,9.251989281,9.251989281
cabauw_knmi,2016-12-25T11:00:00,10.41,-0.59,0.006922705,27.99949105,17.08979385,17.59896211,16.69994911,16.69994911
cabauw_knmi,2016-12-25T12:00:00,10.79,-0.21,0.007091082,52.64422186,31.62597305,32.42059006,31.46442219,31.46442219
cabauw_knmi,2016-12-25T13:00:00,10.78,-0.22,0.007196315,35.3,21.18,21.18,21.18,21.18
cabauw_knmi,2016-12-25T14:00:00,10.4,-0.6,0.007410176,25.6,15.36,15.36,15.36,15.36
cabauw_knmi,2016-12-25T15:00:00,10.81,-0.19,0.007455792,16,9.6,9.6,9.6,9.6
cabauw_knmi,2016-12-25T16:00:00,11.19,0.19,0.007407529,4.6,2.76,2.76,2.76,2.76
cabauw_knmi,2016-12-25T17:00:00,10.99,-0.01,0.007549398,0,0,0,0,0
cabauw_knmi,2016-12-25T18:00:00,11.2,0.2,0.007544069,0,0,0,0,0
cabauw_knmi,2016-12-25T19:00:00,11.27,0.27,0.007517701,0,0,0,0,0
cabauw_knmi,2016-12-25T20:00:00,11.45,0.45,0.007463402,0,0,0,0,0
cabauw_knmi,2016-12-25T21:00:00,11.32,0.32,0.007358338,0,0,0,0,0
cabauw_knmi,2016-12-25T22:00:00,11.29,0.29,0.007296655,0,0,0,0,0
cabauw_knmi,2016-12-25T23:00:00,11.41,0.41,0.007352483,0,0,0,0,0
cabauw_knmi,2016-12-26T00:00:00,11.46,0.46,0.007292253,0,0,0,0,0
cabauw_knmi,2016-12-26T01:00:00,11.22,0.22,0.007500841,0,0,0,0,0
cabauw_knmi,2016-12-26T02:00:00,11.24,0.24,0.007475855,0,0,0,0,0
cabauw_knmi,2016-12-26T03:00:00,11.33,0.33,0.007522837,0,0,0,0,0
cabauw_knmi,2016-12-26T04:00:00,11.3,0.3,0.007541977,0,0,0,0,0
cabauw_knmi,2016-12-26T05:00:00,11.39,0.39,0.007368208,0,0,0,0,0
cabauw_knmi,2016-12-26T06:00:00,11.27,0.27,0.007212061,0,0,0,0,0
cabauw_knmi,2016-12-26T07:00:00,8.05,-2.95,0.006010064,0,0,0,0,0
cabauw_knmi,2016-12-26T08:00:00,7.5,-3.5,0.005791298,0,0,0,0,0
cabauw_knmi,2016-12-26T09:00:00,7.81,-3.19,0.005719702,2.010362105,1.955394082,1.857417828,1.20103621,1.20103621
cabauw_knmi,2016-12-26T10:00:00,7.77,-3.23,0.005412749,26.15982764,15.96261024,16.06401893,15.66598276,15.66598276
cabauw_knmi,2016-12-26T11:00:00,8.45,-2.55,0.005276559,132.1832858,193.5576512,391.7239788,40.26832858,40.26832858
cabauw_knmi,2016-12-26T12:00:00,8.76,-2.24,0.004920499,215.1081506,150.0100207,552.2813326,66.96081506,66.96081506
cabauw_knmi,2016-12-26T13:00:00,8.5,-2.5,0.004454486,231.9144894,56.89144894,687.4022548,106.4228169,56.89144894
cabauw_knmi,2016-12-26T14:00:00,8.24,-2.76,0.004107809,195.5571767,51.60571767,602.984839,236.4151203,51.60571767
cabauw_knmi,2016-12-26T15:00:00,7.68,-3.32,0.004050642,79.13931817,40.81393182,113.9273488,86.42457577,40.81393182
cabauw_knmi,2016-12-26T16:00:00,6.97,-4.03,0.003763836,15.2,9.12,9.12,9.12,9.12
cabauw_knmi,2016-12-26T17:00:00,6.15,-4.85,0.00385867,0,0,0,0,0
cabauw_knmi,2016-12-26T18:00:00,6.14,-4.86,0.003791661,0,0,0,0,0
cabauw_knmi,2016-12-26T19:00:00,5.97,-5.03,0.003818836,0,0,0,0,0
cabauw_knmi,2016-12-26T20:00:00,4.92,-6.08,0.003867056,0,0,0,0,0
cabauw_knmi,2016-12-26T21:00:00,4.71,-6.29,0.003914027,0,0,0,0,0
cabauw_knmi,2016-12-26T22:00:00,5.26,-5.74,0.003934806,0,0,0,0,0
cabauw_knmi,2016-12-26T23:00:00,6.05,-4.95,0.004049945,0,0,0,0,0
cabauw_knmi,2016-12-27T00:00:00,5.74,-5.26,0.004156809,0,0,0,0,0
cabauw_knmi,2016-12-27T01:00:00,5.72,-5.28,0.004236752,0,0,0,0,0
cabauw_knmi,2016-12-27T02:00:00,5.34,-5.66,0.004338795,0,0,0,0,0
cabauw_knmi,2016-12-27T03:00:00,6.03,-4.97,0.004404221,0,0,0,0,0
cabauw_knmi,2016-12-27T04:00:00,5.86,-5.14,0.004513193,0,0,0,0,0
cabauw_knmi,2016-12-27T05:00:00,5.65,-5.35,0.004562559,0,0,0,0,0
cabauw_knmi,2016-12-27T06:00:00,5.84,-5.16,0.004649083,0,0,0,0,0
cabauw_knmi,2016-12-27T07:00:00,6.08,-4.92,0.004705037,0,0,0,0,0
cabauw_knmi,2016-12-27T08:00:00,5.69,-5.31,0.00467372,0,0,0,0,0
cabauw_knmi,2016-12-27T09:00:00,3.87,-7.13,0.004345686,5.107996523,3.665378266,3.584651497,3.060799652,3.060799652
cabauw_knmi,2016-12-27T10:00:00,3.25,-7.75,0.004289263,76.61586033,158.4111607,200.4035316,33.41158603,33.41158603
cabauw_knmi,2016-12-27T11:00:00,6.73,-4.27,0.005013739,161.056745,232.629644,465.7640562,50.4056745,50.4056745
cabauw_knmi,2016-12-27T12:00:00,8.12,-2.88,0.005365169,210.8499593,150.4601054,590.4088846,58.23499593,58.23499593
cabauw_knmi,2016-12-27T13:00:00,8.99,-2.01,0.005562422,217.2796499,61.52796499,587.4156451,101.783051,61.52796499
cabauw_knmi,2016-12-27T14:00:00,9.07,-1.93,0.005445023,178.323502,57.2823502,472.2991919,195.5500196,57.2823502
cabauw_knmi,2016-12-27T15:00:00,8.42,-2.58,0.005378312,89.74685201,34.7746852,242.1170388,163.6636921,34.7746852
cabauw_knmi,2016-12-27T16:00:00,7.31,-3.69,0.005238893,38.3838473,20.13838473,94.52413477,93.16349892,20.13838473
cabauw_knmi,2016-12-27T17:00:00,5.21,-5.79,0.004791388,0,0,0,0,0
cabauw_knmi,2016-12-27T18:00:00,4.08,-6.92,0.004635891,0,0,0,0,0
cabauw_knmi,2016-12-27T19:00:00,2,-9,0.004146144,0,0,0,1.231989475,0
cabauw_knmi,2016-12-27T20:00:00,2.9,-8.1,0.004355862,0,0,0,0,0
cabauw_knmi,2016-12-27T21:00:00,1.71,-9.29,0.004066744,0,0,0,0,0
cabauw_knmi,2016-12-27T22:00:00,1.04,-9.96,0.003882256,0,0,0,0,0
cabauw_knmi,2016-12-27T23:00:00,0.23,-10.77,0.003718819,0,0,0,0,0
cabauw_knmi,2016-12-28T00:00:00,0.07,-10.93,0.00367935,0,0,0,0,0
cabauw_knmi,2016-12-28T01:00:00,-0.49,-11.49,0.003528219,0,0,0,0,0
cabauw_knmi,2016-12-28T02:00:00,-0.51,-11.51,0.003522358,0,0,0,0,0
cabauw_knmi,2016-12-28T03:00:00,-0.6,-11.6,0.00348133,0,0,0,0,0
cabauw_knmi,2016-12-28T04:00:00,-0.36,-11.36,0.003569237,0,0,0,0,0
cabauw_knmi,2016-12-28T05:00:00,-0.41,-11.41,0.003526748,0,0,0,0,0
cabauw_knmi,2016-12-28T06:00:00,0.4,-10.6,0.003782708,0,0,0,0,0
cabauw_knmi,2016-12-28T07:00:00,0.46,-10.54,0.003800042,0,0,0,0,0
cabauw_knmi,2016-12-28T08:00:00,0.99,-10.01,0.003949273,0,0,0,0,0
cabauw_knmi,2016-12-28T09:00:00,1.4,-9.6,0.004068284,4.309749498,3.338098672,3.234173707,2.58097495,2.58097495
cabauw_knmi,2016-12-28T10:00:00,1.1,-9.9,0.003979291,31.1195547,19.20863067,19.40548264,18.61195547,18.61195547
cabauw_knmi,2016-12-28T11:00:00,1.41,-9.59,0.004071226,56.80004727,34.37558814,34.87638347,33.98000473,33.98000473
cabauw_knmi,2016-12-28T12:00:00,2.05,-8.95,0.004263533,65.04574569,39.072117,39.85931987,38.90457457,38.90457457
cabauw_knmi,2016-12-28T13:00:00,3.1,-7.9,0.004596658,73.65353809,44.06535381,45.0300021,44.13727123,44.06535381
cabauw_knmi,2016-12-28T14:00:00,3.94,-7.06,0.004884385,38.82289437,23.18228944,24.1076994,23.4887768,23.18228944
cabauw_knmi,2016-12-28T15:00:00,3.86,-7.14,0.004856748,23.98062433,14.24806243,15.75952186,15.18440659,14.24806243
cabauw_knmi,2016-12-28T16:00:00,3.7,-7.3,0.004569708,11.95712586,7.145712586,7.85906475,7.844186155,7.145712586
cabauw_knmi,2016-12-28T17:00:00,3.24,-7.76,0.004442247,0,0,0,0,0
cabauw_knmi,2016-12-28T18:00:00,2.76,-8.24,0.004332375,0,0,0,0,0
cabauw_knmi,2016-12-28T19:00:00,2.62,-8.38,0.004158529,0,0,0,0,0
cabauw_knmi,2016-12-28T20:00:00,2.65,-8.35,0.004060787,0,0,0,0,0
cabauw_knmi,2016-12-28T21:00:00,0.82,-10.18,0.003657157,0,0,0,0,0
cabauw_knmi,2016-12-28T22:00:00,-0.88,-11.88,0.003377561,0,0,0,0,0
cabauw_knmi,2016-12-28T23:00:00,-2.29,-13.29,0.002981637,0,0,0,0,0
cabauw_knmi,2016-12-29T00:00:00,-2.58,-13.58,0.002896557,0,0,0,0,0
cabauw_knmi,2016-12-29T01:00:00,-2.9,-13.9,0.002822058,0,0,0,0,0
cabauw_knmi,2016-12-29T02:00:00,-2.99,-13.99,0.002818534,0,0,0,0,0
cabauw_knmi,2016-12-29T03:00:00,-2.56,-13.56,0.002968801,0,0,0,0,0
cabauw_knmi,2016-12-29T04:00:00,-2.3,-13.3,0.003012997,0,1.260179739,0,0,0
cabauw_knmi,2016-12-29T05:00:00,-2.45,-13.45,0.002966115,0,0,0,0,0
cabauw_knmi,2016-12-29T06:00:00,-2.71,-13.71,0.00289233,0,0,0,0,0
cabauw_knmi,2016-12-29T07:00:00,-3.02,-14.02,0.002857834,0,0,0,0,0
cabauw_knmi,2016-12-29T08:00:00,-3.04,-14.04,0.002810888,0,0,0,0,0
cabauw_knmi,2016-12-29T09:00:00,-3.12,-14.12,0.00280008,4.409624379,3.399520121,3.292497251,2.640962438,2.640962438
cabauw_knmi,2016-12-29T10:00:00,-2.92,-13.92,0.00284537,35.31969261,21.73038966,21.92416034,21.13196926,21.13196926
cabauw_knmi,2016-12-29T11:00:00,-2.24,-13.24,0.003026855,61.00048913,36.89756885,37.39547172,36.50004891,36.50004891
cabauw_knmi,2016-12-29T12:00:00,-2.22,-13.22,0.003033802,83.94651181,50.41418842,51.19884668,50.24465118,50.24465118
cabauw_knmi,2016-12-29T13:00:00,-1.82,-12.82,0.003132375,81.65462679,48.86546268,49.82996515,48.93546402,48.86546268
cabauw_knmi,2016-12-29T14:00:00,-1.38,-12.38,0.003284234,76.02428208,45.50242821,46.42806621,45.80720984,45.50242821
cabauw_knmi,2016-12-29T15:00:00,-1.34,-12.34,0.00329125,49.1575453,29.41575453,30.25600009,29.93456748,29.41575453
cabauw_knmi,2016-12-29T16:00:00,-1.53,-12.53,0.003250464,14.35896289,8.585896289,9.300034101,9.283413717,8.585896289
cabauw_knmi,2016-12-29T17:00:00,-2.09,-13.09,0.003104419,0,0,0,0,0
cabauw_knmi,2016-12-29T18:00:00,-2.35,-13.35,0.003012746,0,0,0,0,0
cabauw_knmi,2016-12-29T19:00:00,-2.55,-13.55,0.002986494,0,0,0,0,0
cabauw_knmi,2016-12-29T20:00:00,-2.66,-13.66,0.002902251,0,0,0,0,0
cabauw_knmi,2016-12-29T21:00:00,-2.66,-13.66,0.002904631,0,0,0,0,0
cabauw_knmi,2016-12-29T22:00:00,-3.16,-14.16,0.002831765,0,0,0,1.05068556,0
cabauw_knmi,2016-12-29T23:00:00,-3.36,-14.36,0.002720811,0,0,0,0,0
cabauw_knmi,2016-12-30T00:00:00,-3.7,-14.7,0.002646662,0,0,0,0,0
cabauw_knmi,2016-12-30T01:00:00,-3.32,-14.32,0.002746369,0,0,0,0,0
cabauw_knmi,2016-12-30T02:00:00,-3.11,-14.11,0.002797382,0,0,0,0,0
cabauw_knmi,2016-12-30T03:00:00,-3.22,-14.22,0.002768841,0,0,0,0,0
cabauw_knmi,2016-12-30T04:00:00,-3.22,-14.22,0.002804791,0,0,0,0,0
cabauw_knmi,2016-12-30T05:00:00,-3.3,-14.3,0.002753683,0,0,0,0,0
cabauw_knmi,2016-12-30T06:00:00,-3.37,-14.37,0.002737389,0,0,0,0,0
cabauw_knmi,2016-12-30T07:00:00,-2.57,-13.57,0.002929592,0,0,0,0,0
cabauw_knmi,2016-12-30T08:00:00,-2.02,-13.02,0.003096691,0,0,0,0,0
cabauw_knmi,2016-12-30T09:00:00,-2.2,-13.2,0.003050188,4.909620992,3.700985642,3.590786422,2.940962099,2.940962099
cabauw_knmi,2016-12-30T10:00:00,-1.79,-12.79,0.003157698,40.11995656,24.61218206,24.80280961,24.01199566,24.01199566
cabauw_knmi,2016-12-30T11:00:00,-1.31,-12.31,0.003287195,114.6090048,71.30635072,75.51354609,67.91090048,67.91090048
cabauw_knmi,2016-12-30T12:00:00,-0.79,-11.79,0.003467833,191.697871,118.2850962,171.7012195,106.5697871,106.5697871
cabauw_knmi,2016-12-30T13:00:00,-0.1,-11.1,0.003674964,226.3245911,66.83245911,586.6955952,103.5467187,66.83245911
cabauw_knmi,2016-12-30T14:00:00,2.07,-8.93,0.00393155,195.3638353,58.28638353,541.565062,216.5072269,58.28638353
cabauw_knmi,2016-12-30T15:00:00,1.68,-9.32,0.003877438,65.05930565,38.95593056,39.79667011,39.47340397,38.95593056
cabauw_knmi,2016-12-30T16:00:00,2,-9,0.003985944,13.06091047,7.806091047,8.520953824,8.502697912,7.806091047
cabauw_knmi,2016-12-30T17:00:00,1.37,-9.63,0.003886343,0,0,0,0,0
cabauw_knmi,2016-12-30T18:00:00,1.5,-9.5,0.003992888,0,0,0,0,0
cabauw_knmi,2016-12-30T19:00:00,1.13,-9.87,0.00391309,0,0,0,0,0
cabauw_knmi,2016-12-30T20:00:00,0.4,-10.6,0.00375021,0,0,0,0,0
cabauw_knmi,2016-12-30T21:00:00,0.67,-10.33,0.003834205,0,0,0,0,0
cabauw_knmi,2016-12-30T22:00:00,0.73,-10.27,0.003912177,0,0,0,0,0
cabauw_knmi,2016-12-30T23:00:00,1.08,-9.92,0.003973248,0,0,0,0,0
cabauw_knmi,2016-12-31T00:00:00,1.6,-9.4,0.004081917,0,0,0,0,0
cabauw_knmi,2016-12-31T01:00:00,1.68,-9.32,0.004110119,0,0,0,0,0
cabauw_knmi,2016-12-31T02:00:00,1.6,-9.4,0.004162296,0,0,0,0,0
cabauw_knmi,2016-12-31T03:00:00,1.29,-9.71,0.004079104,0,0,0,0,0
cabauw_knmi,2016-12-31T04:00:00,1.4,-9.6,0.00411169,0,0,0,0,0
cabauw_knmi,2016-12-31T05:00:00,1.3,-9.7,0.004078617,0,0,0,0,0
cabauw_knmi,2016-12-31T06:00:00,1.1,-9.9,0.004027267,0,0,0,0,0
cabauw_knmi,2016-12-31T07:00:00,1.1,-9.9,0.004027267,0,0,0,0,0
cabauw_knmi,2016-12-31T08:00:00,1.02,-9.98,0.004003978,0,0,0,0,0
cabauw_knmi,2016-12-31T09:00:00,1.07,-9.93,0.00401852,2.909739988,2.502493646,2.389042637,1.740973999,1.740973999
cabauw_knmi,2016-12-31T10:00:00,1.27,-9.73,0.004077159,16.92034689,10.69400592,10.88143146,10.09203469,10.09203469
cabauw_knmi,2016-12-31T11:00:00,1.42,-9.58,0.004125644,32.90175806,20.04159145,20.53357335,19.64017581,19.64017581
cabauw_knmi,2016-12-31T12:00:00,2.03,-8.97,0.004311208,51.54842973,30.97835314,31.75782613,30.80484297,30.80484297
cabauw_knmi,2016-12-31T13:00:00,2.46,-8.54,0.004450787,50.85718398,30.3857184,31.34980904,30.4519425,30.3857184
cabauw_knmi,2016-12-31T14:00:00,3.13,-7.87,0.004673854,45.02742549,26.90274255,27.82870141,27.20420204,26.90274255
cabauw_knmi,2016-12-31T15:00:00,3.5,-7.5,0.004775501,26.06118217,15.55611822,16.39729875,16.07229224,15.55611822
cabauw_knmi,2016-12-31T16:00:00,3.42,-7.58,0.004727998,8.756670413,5.225667041,5.869640169,5.851835609,5.225667041
cabauw_knmi,2016-12-31T17:00:00,2.93,-8.07,0.004568401,0,0,0,0,0
cabauw_knmi,2016-12-31T18:00:00,2.35,-8.65,0.004383419,0,0,0,0,0
cabauw_knmi,2016-12-31T19:00:00,1.81,-9.19,0.004241992,0,0,0,0,0
cabauw_knmi,2016-12-31T20:00:00,1.79,-9.21,0.004257192,0,0,0,0,0
cabauw_knmi,2016-12-31T21:00:00,1.67,-9.33,0.00421538,0,0,0,0,0
cabauw_knmi,2016-12-31T22:00:00,1.5,-9.5,0.004173067,0,0,0,0,0
cabauw_knmi,2016-12-31T23:00:00,1.27,-9.73,0.004105058,0,0,0,0,0
cabauw_knmi,2017-01-01T00:00:00,0.9,-10.1,0.004000336,0,0,0,0,0
cabauw_knmi,2017-01-01T01:00:00,0.75,-10.25,0.003960865,0,0,0,0,0
cabauw_knmi,2017-01-01T02:00:00,1.09,-9.91,0.004063802,0,0,0,0,0
cabauw_knmi,2017-01-01T03:00:00,1.18,-9.82,0.004089566,0,0,0,0,0
cabauw_knmi,2017-01-01T04:00:00,1.33,-9.67,0.004102441,0,0,0,0,0
cabauw_knmi,2017-01-01T05:00:00,1.3,-9.7,0.004092574,0,0,0,0,0
cabauw_knmi,2017-01-01T06:00:00,0.84,-10.16,0.00392197,0,0,0,0,0
cabauw_knmi,2017-01-01T07:00:00,0.16,-10.84,0.003694211,0,0,0,0,0
cabauw_knmi,2017-01-01T08:00:00,-0.14,-11.14,0.003686896,0,0,0,0,0
cabauw_knmi,2017-01-01T09:00:00,-0.1,-11.1,0.003735237,1.909981963,1.904042496,1.787267302,1.140998196,1.140998196
cabauw_knmi,2017-01-01T10:00:00,0.04,-10.96,0.003779636,20.12086389,12.61585927,12.80002688,12.01208639,12.01208639
cabauw_knmi,2017-01-01T11:00:00,0.18,-10.82,0.003822243,32.8025851,19.98362899,20.47258778,19.58025851,19.58025851
cabauw_knmi,2017-01-01T12:00:00,-0.18,-11.18,0.003703723,51.0246227,30.66039776,31.35955096,30.50246227,30.50246227
cabauw_knmi,2017-01-01T13:00:00,-0.24,-11.24,0.003621202,51.43278593,30.74327859,31.61072011,30.80120898,30.74327859
cabauw_knmi,2017-01-01T14:00:00,-0.61,-11.61,0.003493529,30.4,18.24,18.24,18.24,18.24
cabauw_knmi,2017-01-01T15:00:00,-0.84,-11.84,0.003390452,10.1,6.06,6.06,6.06,6.06
cabauw_knmi,2017-01-01T16:00:00,-0.7,-11.7,0.003383654,4.319539398,2.58195394,2.796791504,2.790431835,2.58195394
cabauw_knmi,2017-01-01T17:00:00,-0.3,-11.3,0.003533585,0,0,0,0,0
cabauw_knmi,2017-01-01T18:00:00,0,-11,0.003612714,0,0,0,0,0
cabauw_knmi,2017-01-01T19:00:00,0.26,-10.74,0.003695885,0,0,0,0,0
cabauw_knmi,2017-01-01T20:00:00,0.4,-10.6,0.003770556,0,0,0,0,0
cabauw_knmi,2017-01-01T21:00:00,0.75,-10.25,0.003809496,0,0,0,0,0
cabauw_knmi,2017-01-01T22:00:00,1,-10,0.003929053,0,0,0,0,0
cabauw_knmi,2017-01-01T23:00:00,1.44,-9.56,0.004051394,0,0,0,0,0
cabauw_knmi,2017-01-02T00:00:00,1.79,-9.21,0.004205152,0,0,0,0,0
cabauw_knmi,2017-01-02T01:00:00,2.04,-8.96,0.004278027,0,0,0,0,0
cabauw_knmi,2017-01-02T02:00:00,2,-9,0.004286075,0,0,0,0,0
cabauw_knmi,2017-01-02T03:00:00,2.01,-8.99,0.004263727,0,0,0,0,0
cabauw_knmi,2017-01-02T04:00:00,2.57,-8.43,0.004407855,0,0,0,0,0
cabauw_knmi,2017-01-02T05:00:00,1.98,-9.02,0.004235488,0,0,0,0,0
cabauw_knmi,2017-01-02T06:00:00,2.46,-8.54,0.004002385,0,0,0,0,0
cabauw_knmi,2017-01-02T07:00:00,0.77,-10.23,0.003566197,0,0,0,0,0
cabauw_knmi,2017-01-02T08:00:00,1.04,-9.96,0.003381493,0,0,0,0,0
cabauw_knmi,2017-01-02T09:00:00,-0.36,-11.36,0.003167334,13.62379914,9.920950201,9.644562137,8.162379914,8.162379914
cabauw_knmi,2017-01-02T10:00:00,-0.21,-11.21,0.003155121,25.83463434,17.89805652,18.69382611,15.23346343,15.23346343
cabauw_knmi,2017-01-02T11:00:00,1.43,-9.57,0.003521583,171.7932021,253.3972826,494.0137399,52.67932021,52.67932021
cabauw_knmi,2017-01-02T12:00:00,4.81,-6.19,0.004193473,228.2626473,169.5043241,653.9055111,58.47626473,58.47626473
cabauw_knmi,2017-01-02T13:00:00,3.85,-7.15,0.003809354,60.13012132,36.01301213,36.49477018,36.04427909,36.01301213
cabauw_knmi,2017-01-02T14:00:00,4.49,-6.51,0.004256166,247.6302415,82.91302415,609.3050135,252.4488647,82.91302415
cabauw_knmi,2017-01-02T15:00:00,5.81,-5.19,0.00426032,100.4204277,58.49204277,76.42449236,69.43388175,58.49204277
cabauw_knmi,2017-01-02T16:00:00,4.83,-6.17,0.004102386,27.47414165,16.44741416,17.23574015,17.2109881,16.44741416
cabauw_knmi,2017-01-02T17:00:00,2.52,-8.48,0.00381495,0,0,0,0,0
cabauw_knmi,2017-01-02T18:00:00,1.3,-9.7,0.003815547,0,0,0,0,0
cabauw_knmi,2017-01-02T19:00:00,1.07,-9.93,0.003662146,0,0,0,0,0
cabauw_knmi,2017-01-02T20:00:00,1.71,-9.29,0.003778926,0,0,0,0,0
cabauw_knmi,2017-01-02T21:00:00,2.23,-8.77,0.003946853,0,0,0,0,0
cabauw_knmi,2017-01-02T22:00:00,0.94,-10.06,0.003754014,0,0,0,0,0
cabauw_knmi,2017-01-02T23:00:00,0.59,-10.41,0.003645637,0,0,0,0,0
cabauw_knmi,2017-01-03T00:00:00,-0.48,-11.48,0.003444774,0,0,0,0,0
cabauw_knmi,2017-01-03T01:00:00,-0.42,-11.42,0.00341548,0,0,0,0,0
cabauw_knmi,2017-01-03T02:00:00,0.71,-10.29,0.003776882,0,0,0,0,0
cabauw_knmi,2017-01-03T03:00:00,1.08,-9.92,0.003814299,0,0,0,0,0
cabauw_knmi,2017-01-03T04:00:00,1.36,-9.64,0.003918796,0,0,0,0,0
cabauw_knmi,2017-01-03T05:00:00,2.96,-8.04,0.00417389,0,0,0,0,0
cabauw_knmi,2017-01-03T06:00:00,1.71,-9.29,0.003962635,0,0,0,0,0
cabauw_knmi,2017-01-03T07:00:00,2.73,-8.27,0.004092995,0,0,0,0,0
cabauw_knmi,2017-01-03T08:00:00,2.81,-8.19,0.004101094,0,0,0,0,0
cabauw_knmi,2017-01-03T09:00:00,1.45,-9.55,0.003865112,9.057435625,9.466456925,8.811225634,5.405743563,5.405743563
