"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","05 Oct 2021","14","1.33"
"MFP","05 Oct 2021","15","8.00"
"MFP","05 Oct 2021","16","8.00"
"MFP","05 Oct 2021","17","8.00"
"MFP","05 Oct 2021","18","12.12"
"MFP","05 Oct 2021","19","8.29"
"MFP","05 Oct 2021","20","2.28"
"MFP","05 Oct 2021","21","2.28"
"MFP","05 Oct 2021","22","8.00"
"MFP","05 Oct 2021","23","12.12"
"MFP","05 Oct 2021","24","12.12"
"MFP","05 Oct 2021","25","12.12"
"MFP","05 Oct 2021","26","12.12"
"MFP","05 Oct 2021","27","34.88"
"MFP","05 Oct 2021","28","33.33"
"MFP","05 Oct 2021","29","33.33"
"MFP","05 Oct 2021","30","15.88"
"MFP","05 Oct 2021","31","12.12"
"MFP","05 Oct 2021","32","12.12"
"MFP","05 Oct 2021","33","12.12"
"MFP","05 Oct 2021","34","33.33"
"MFP","05 Oct 2021","35","33.33"
"MFP","05 Oct 2021","36","15.88"
"MFP","05 Oct 2021","37","179.99"
"MFP","05 Oct 2021","38","71.77"
"MFP","05 Oct 2021","39","50.00"
"MFP","05 Oct 2021","40","50.00"
"MFP","05 Oct 2021","41","33.33"
"MFP","05 Oct 2021","42","13.33"
"MFP","05 Oct 2021","43","9.88"
"MFP","05 Oct 2021","44","12.12"
"MFP","05 Oct 2021","45","9.88"
"MFP","05 Oct 2021","46","8.00"
"MFP","05 Oct 2021","47","8.00"
"MFP","05 Oct 2021","48","8.00"
"MFP","06 Oct 2021","1","1.20"
"MFP","06 Oct 2021","2","1.00"
"MFP","06 Oct 2021","3","0.01"
"MFP","06 Oct 2021","4","0.50"
"MFP","06 Oct 2021","5","0.01"
"MFP","06 Oct 2021","6","0.01"
"MFP","06 Oct 2021","7","0.01"
"MFP","06 Oct 2021","8","0.01"
"MFP","06 Oct 2021","9","0.01"
"MFP","06 Oct 2021","10","0.01"
"MFP","06 Oct 2021","11","0.50"
"MFP","06 Oct 2021","12","1.33"
"MFP","06 Oct 2021","13","8.00"
"MFP","06 Oct 2021","14","8.00"
"MFP","06 Oct 2021","15","8.00"
"MFP","06 Oct 2021","16","12.12"
"MFP","06 Oct 2021","17","40.00"
"MFP","06 Oct 2021","18","50.00"
"MFP","06 Oct 2021","19","44.44"
"MFP","06 Oct 2021","20","15.88"
"MFP","06 Oct 2021","21","33.33"
"MFP","06 Oct 2021","22","12.12"
"MFP","06 Oct 2021","23","48.68"
"MFP","06 Oct 2021","24","34.88"
"MFP","06 Oct 2021","25","34.88"
"MFP","06 Oct 2021","26","34.88"
"MFP","06 Oct 2021","27","50.00"
"MFP","06 Oct 2021","28","50.00"
"MFP","06 Oct 2021","29","50.00"
"MFP","06 Oct 2021","30","60.92"
"MFP","06 Oct 2021","31","45.12"
"MFP","06 Oct 2021","32","45.12"
"MFP","06 Oct 2021","33","34.88"
"MFP","06 Oct 2021","34","60.92"
"MFP","06 Oct 2021","35","60.92"
"MFP","06 Oct 2021","36","109.39"
"MFP","06 Oct 2021","37","134.37"
"MFP","06 Oct 2021","38","164.81"
"MFP","06 Oct 2021","39","143.73"
"MFP","06 Oct 2021","40","150.00"
"MFP","06 Oct 2021","41","50.00"
"MFP","06 Oct 2021","42","13.33"
"MFP","06 Oct 2021","43","12.12"
"MFP","06 Oct 2021","44","13.33"
"MFP","06 Oct 2021","45","12.12"
"MFP","06 Oct 2021","46","8.00"
"MFP","06 Oct 2021","47","8.07"
"MFP","06 Oct 2021","48","8.00"
"MFP","07 Oct 2021","1","2.84"
"MFP","07 Oct 2021","2","1.28"
"MFP","07 Oct 2021","3","1.10"
"MFP","07 Oct 2021","4","1.10"
"MFP","07 Oct 2021","5","1.00"
"MFP","07 Oct 2021","6","1.00"
"MFP","07 Oct 2021","7","1.00"
"MFP","07 Oct 2021","8","1.00"
"MFP","07 Oct 2021","9","1.00"
"MFP","07 Oct 2021","10","1.00"
"MFP","07 Oct 2021","11","1.10"
"MFP","07 Oct 2021","12","8.00"
"MFP","07 Oct 2021","13","12.12"
"MFP","07 Oct 2021","14","12.12"
"MFP","07 Oct 2021","15","13.33"
"MFP","07 Oct 2021","16","15.88"
"MFP","07 Oct 2021","17","29.49"
"MFP","07 Oct 2021","18","42.83"
"MFP","07 Oct 2021","19","13.33"
"MFP","07 Oct 2021","20","12.12"
"MFP","07 Oct 2021","21","12.12"
"MFP","07 Oct 2021","22","8.29"
"MFP","07 Oct 2021","23","4.79"
"MFP","07 Oct 2021","24","3.19"
"MFP","07 Oct 2021","25","2.03"
"MFP","07 Oct 2021","26","2.70"
"MFP","07 Oct 2021","27","8.00"
"MFP","07 Oct 2021","28","8.07"
"MFP","07 Oct 2021","29","8.00"
"MFP","07 Oct 2021","30","8.00"
"MFP","07 Oct 2021","31","2.03"
"MFP","07 Oct 2021","32","2.00"
"MFP","07 Oct 2021","33","2.03"
"MFP","07 Oct 2021","34","8.00"
"MFP","07 Oct 2021","35","8.00"
"MFP","07 Oct 2021","36","8.00"
"MFP","07 Oct 2021","37","13.33"
"MFP","07 Oct 2021","38","12.12"
"MFP","07 Oct 2021","39","12.12"
"MFP","07 Oct 2021","40","12.12"
"MFP","07 Oct 2021","41","33.33"
"MFP","07 Oct 2021","42","13.33"
"MFP","07 Oct 2021","43","23.43"
"MFP","07 Oct 2021","44","22.57"
"MFP","07 Oct 2021","45","14.02"
"MFP","07 Oct 2021","46","12.12"
"MFP","07 Oct 2021","47","9.88"
"MFP","07 Oct 2021","48","8.00"
"MFP","08 Oct 2021","1","22.96"
"MFP","08 Oct 2021","2","12.12"
"MFP","08 Oct 2021","3","9.88"
"MFP","08 Oct 2021","4","9.88"
"MFP","08 Oct 2021","5","8.00"
"MFP","08 Oct 2021","6","2.80"
"MFP","08 Oct 2021","7","2.80"
"MFP","08 Oct 2021","8","1.00"
"MFP","08 Oct 2021","9","1.00"
