time,ambient_air_temperature,sky_temperature,irradiation_horizontal,irradiation_east,irradiation_south,irradiation_west,irradiation_north,cea_office_internal_gain_occupancy,cea_office_internal_gain_appliances,cea_office_warm_water_demand,constant
16:30:00,3.6660199458076153,3.5474473001157842,15402.800295715077,813.8513736580262,4541.268702722557,20391.683795124438,4368.478461330322,0.16643835616438354,0.07397260273972603,0.0,0.0
17:00:00,3.7990520849014002,3.819640186570582,12106.574020726031,816.8804458684466,4040.6831718129447,24474.651278658945,3955.8567455927478,0.16643835616438354,0.07397260273972603,0.0,0.0
17:30:00,3.265002747252751,3.0080422063576018,6629.298836656158,448.8731665711765,2660.4064657883036,19376.698949284728,2730.4245274150285,0.06793664383561646,0.032876712328767106,0.0,0.0
18:00:00,3.017216920066238,2.6629530618434,3558.623015292095,274.6682432830507,1744.518035943777,17610.382610817865,2005.8614190087915,0.012842465753424648,0.008219178082191778,0.0,0.0
18:30:00,2.5886610718049146,2.3453356052587497,1518.6478784479064,156.95630794014957,727.2320271583847,7487.624026663916,793.1859786368087,0.006292808219178088,0.004623287671232879,0.0,0.0
19:00:00,2.4027416829745727,2.371881305985122,460.06055553126674,93.6364464318568,262.07453839533457,2649.2659807460714,201.89846778429796,0.002054794520547944,0.0020547945205479454,0.0,0.0
19:30:00,2.0605715414722265,2.2014472125659363,115.01513888281669,23.4091116079642,65.51863459883364,662.3164951865178,50.47461694607449,0.002054794520547944,0.0020547945205479454,0.0,0.0
20:00:00,1.8954074966129764,2.361630634140273,0.0,0.0,0.0,0.0,0.0,0.002054794520547944,0.0020547945205479454,0.0,0.0
20:30:00,1.771727118771642,2.1658291092058315,0.0,0.0,0.0,0.0,0.0,0.002054794520547944,0.0020547945205479454,0.0,0.0
21:00:00,1.728592051783834,2.1862916665106833,0.0,0.0,0.0,0.0,0.0,0.002054794520547944,0.0020547945205479454,0.0,0.0
21:30:00,1.6247463495408745,2.1439953713514734,0.0,0.0,0.0,0.0,0.0,0.002054794520547944,0.0020547945205479454,0.0,0.0
22:00:00,1.6065056450398973,2.311703923094186,0.0,0.0,0.0,0.0,0.0,0.002054794520547944,0.0020547945205479454,0.0,0.0
22:30:00,1.5800605148276436,2.600495210119744,0.0,0.0,0.0,0.0,0.0,0.00115582191780822,0.0020547945205479454,0.0,0.0
23:00:00,1.6066171910281555,3.123741507124371,0.0,0.0,0.0,0.0,0.0,0.000513698630136986,0.0020547945205479454,0.0,0.0
23:30:00,1.5837627954237459,2.713270144419155,0.0,0.0,0.0,0.0,0.0,0.0004875244618395305,0.0019500978473581234,0.0,0.0
