"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","06 Apr 2021","3","0.50"
"MFP","06 Apr 2021","4","0.50"
"MFP","06 Apr 2021","5","0.50"
"MFP","06 Apr 2021","6","0.50"
"MFP","06 Apr 2021","7","0.50"
"MFP","06 Apr 2021","8","0.01"
"MFP","06 Apr 2021","9","0.50"
"MFP","06 Apr 2021","10","0.50"
"MFP","06 Apr 2021","11","0.50"
"MFP","06 Apr 2021","12","1.00"
"MFP","06 Apr 2021","13","1.28"
"MFP","06 Apr 2021","14","1.28"
"MFP","06 Apr 2021","15","1.83"
"MFP","06 Apr 2021","16","8.00"
"MFP","06 Apr 2021","17","8.00"
"MFP","06 Apr 2021","18","8.53"
"MFP","06 Apr 2021","19","12.12"
"MFP","06 Apr 2021","20","10.25"
"MFP","06 Apr 2021","21","8.00"
"MFP","06 Apr 2021","22","6.55"
"MFP","06 Apr 2021","23","2.54"
"MFP","06 Apr 2021","24","1.20"
"MFP","06 Apr 2021","25","1.20"
"MFP","06 Apr 2021","26","1.20"
"MFP","06 Apr 2021","27","1.33"
"MFP","06 Apr 2021","28","2.79"
"MFP","06 Apr 2021","29","2.79"
"MFP","06 Apr 2021","30","9.49"
"MFP","06 Apr 2021","31","21.16"
"MFP","06 Apr 2021","32","5.19"
"MFP","06 Apr 2021","33","4.50"
"MFP","06 Apr 2021","34","11.60"
"MFP","06 Apr 2021","35","8.87"
"MFP","06 Apr 2021","36","3.87"
"MFP","06 Apr 2021","37","9.88"
"MFP","06 Apr 2021","38","8.00"
"MFP","06 Apr 2021","39","8.00"
"MFP","06 Apr 2021","40","8.00"
"MFP","06 Apr 2021","41","6.81"
"MFP","06 Apr 2021","42","3.84"
"MFP","06 Apr 2021","43","4.26"
"MFP","06 Apr 2021","44","3.43"
"MFP","06 Apr 2021","45","1.92"
"MFP","06 Apr 2021","46","1.70"
"MFP","06 Apr 2021","47","1.00"
"MFP","06 Apr 2021","48","1.00"
"MFP","07 Apr 2021","1","1.00"
"MFP","07 Apr 2021","2","0.56"
"MFP","07 Apr 2021","3","0.50"
"MFP","07 Apr 2021","4","0.50"
"MFP","07 Apr 2021","5","0.01"
"MFP","07 Apr 2021","6","0.50"
"MFP","07 Apr 2021","7","0.01"
"MFP","07 Apr 2021","8","0.01"
"MFP","07 Apr 2021","9","0.01"
"MFP","07 Apr 2021","10","0.01"
"MFP","07 Apr 2021","11","0.50"
"MFP","07 Apr 2021","12","1.10"
"MFP","07 Apr 2021","13","1.28"
"MFP","07 Apr 2021","14","1.28"
"MFP","07 Apr 2021","15","2.96"
"MFP","07 Apr 2021","16","2.69"
"MFP","07 Apr 2021","17","1.50"
"MFP","07 Apr 2021","18","1.82"
"MFP","07 Apr 2021","19","1.50"
"MFP","07 Apr 2021","20","1.20"
"MFP","07 Apr 2021","21","1.20"
"MFP","07 Apr 2021","22","1.20"
"MFP","07 Apr 2021","23","1.00"
"MFP","07 Apr 2021","24","1.00"
"MFP","07 Apr 2021","25","1.00"
"MFP","07 Apr 2021","26","1.94"
"MFP","07 Apr 2021","27","1.99"
"MFP","07 Apr 2021","28","1.99"
"MFP","07 Apr 2021","29","1.99"
"MFP","07 Apr 2021","30","1.99"
"MFP","07 Apr 2021","31","1.99"
"MFP","07 Apr 2021","32","1.99"
"MFP","07 Apr 2021","33","1.99"
"MFP","07 Apr 2021","34","1.99"
"MFP","07 Apr 2021","35","1.99"
"MFP","07 Apr 2021","36","1.99"
"MFP","07 Apr 2021","37","4.61"
"MFP","07 Apr 2021","38","3.89"
"MFP","07 Apr 2021","39","2.52"
"MFP","07 Apr 2021","40","2.53"
"MFP","07 Apr 2021","41","1.99"
"MFP","07 Apr 2021","42","1.99"
"MFP","07 Apr 2021","43","1.99"
"MFP","07 Apr 2021","44","1.99"
"MFP","07 Apr 2021","45","2.71"
"MFP","07 Apr 2021","46","1.70"
"MFP","07 Apr 2021","47","1.00"
"MFP","07 Apr 2021","48","1.00"
"MFP","08 Apr 2021","1","1.00"
"MFP","08 Apr 2021","2","0.60"
"MFP","08 Apr 2021","3","0.50"
"MFP","08 Apr 2021","4","0.50"
"MFP","08 Apr 2021","5","0.50"
"MFP","08 Apr 2021","6","0.50"
"MFP","08 Apr 2021","7","0.50"
"MFP","08 Apr 2021","8","0.01"
"MFP","08 Apr 2021","9","0.01"
"MFP","08 Apr 2021","10","0.50"
"MFP","08 Apr 2021","11","0.50"
"MFP","08 Apr 2021","12","1.20"
"MFP","08 Apr 2021","13","1.88"
"MFP","08 Apr 2021","14","1.28"
"MFP","08 Apr 2021","15","1.70"
"MFP","08 Apr 2021","16","2.93"
"MFP","08 Apr 2021","17","2.38"
"MFP","08 Apr 2021","18","1.99"
"MFP","08 Apr 2021","19","0.98"
"MFP","08 Apr 2021","20","0.98"
"MFP","08 Apr 2021","21","0.98"
"MFP","08 Apr 2021","22","0.98"
"MFP","08 Apr 2021","23","0.98"
"MFP","08 Apr 2021","24","0.98"
"MFP","08 Apr 2021","25","0.98"
"MFP","08 Apr 2021","26","0.98"
"MFP","08 Apr 2021","27","0.98"
"MFP","08 Apr 2021","28","0.98"
"MFP","08 Apr 2021","29","0.98"
"MFP","08 Apr 2021","30","0.98"
"MFP","08 Apr 2021","31","0.98"
"MFP","08 Apr 2021","32","0.98"
"MFP","08 Apr 2021","33","0.98"
"MFP","08 Apr 2021","34","1.20"
"MFP","08 Apr 2021","35","0.98"
"MFP","08 Apr 2021","36","0.98"
"MFP","08 Apr 2021","37","2.48"
"MFP","08 Apr 2021","38","1.28"
"MFP","08 Apr 2021","39","1.20"
"MFP","08 Apr 2021","40","1.00"
"MFP","08 Apr 2021","41","1.00"
"MFP","08 Apr 2021","42","0.98"
"MFP","08 Apr 2021","43","0.98"
"MFP","08 Apr 2021","44","0.98"
"MFP","08 Apr 2021","45","3.07"
"MFP","08 Apr 2021","46","2.75"
"MFP","08 Apr 2021","47","1.28"
"MFP","08 Apr 2021","48","1.00"
"MFP","09 Apr 2021","1","1.10"
"MFP","09 Apr 2021","2","0.90"
"MFP","09 Apr 2021","3","0.88"
"MFP","09 Apr 2021","4","0.60"
"MFP","09 Apr 2021","5","0.60"
"MFP","09 Apr 2021","6","0.60"
"MFP","09 Apr 2021","7","0.14"
"MFP","09 Apr 2021","8","0.14"
"MFP","09 Apr 2021","9","0.14"
"MFP","09 Apr 2021","10","0.14"
"MFP","09 Apr 2021","11","0.88"
"MFP","09 Apr 2021","12","2.28"
"MFP","09 Apr 2021","13","6.14"
"MFP","09 Apr 2021","14","8.00"
"MFP","09 Apr 2021","15","8.00"
"MFP","09 Apr 2021","16","11.53"
"MFP","09 Apr 2021","17","6.29"
"MFP","09 Apr 2021","18","4.40"
"MFP","09 Apr 2021","19","10.46"
"MFP","09 Apr 2021","20","10.49"
"MFP","09 Apr 2021","21","13.33"
"MFP","09 Apr 2021","22","18.47"
"MFP","09 Apr 2021","23","14.69"
"MFP","09 Apr 2021","24","18.68"
"MFP","09 Apr 2021","25","18.68"
"MFP","09 Apr 2021","26","18.68"
"MFP","09 Apr 2021","27","19.87"
