"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","10 May 2021","37","2.81"
"MFP","10 May 2021","38","1.58"
"MFP","10 May 2021","39","1.33"
"MFP","10 May 2021","40","1.48"
"MFP","10 May 2021","41","1.28"
"MFP","10 May 2021","42","0.99"
"MFP","10 May 2021","43","0.60"
"MFP","10 May 2021","44","0.60"
"MFP","10 May 2021","45","1.00"
"MFP","10 May 2021","46","0.90"
"MFP","10 May 2021","47","11.01"
"MFP","10 May 2021","48","3.50"
"MFP","11 May 2021","1","8.81"
"MFP","11 May 2021","2","3.04"
"MFP","11 May 2021","3","2.49"
"MFP","11 May 2021","4","2.49"
"MFP","11 May 2021","5","1.80"
"MFP","11 May 2021","6","1.63"
"MFP","11 May 2021","7","0.88"
"MFP","11 May 2021","8","0.17"
"MFP","11 May 2021","9","0.72"
"MFP","11 May 2021","10","0.81"
"MFP","11 May 2021","11","1.20"
"MFP","11 May 2021","12","2.13"
"MFP","11 May 2021","13","3.78"
"MFP","11 May 2021","14","4.88"
"MFP","11 May 2021","15","4.93"
"MFP","11 May 2021","16","7.94"
"MFP","11 May 2021","17","8.13"
"MFP","11 May 2021","18","21.19"
"MFP","11 May 2021","19","185.86"
"MFP","11 May 2021","20","185.89"
"MFP","11 May 2021","21","194.86"
"MFP","11 May 2021","22","185.30"
"MFP","11 May 2021","23","184.99"
"MFP","11 May 2021","24","183.98"
"MFP","11 May 2021","25","184.98"
"MFP","11 May 2021","26","184.98"
"MFP","11 May 2021","27","184.99"
"MFP","11 May 2021","28","184.99"
"MFP","11 May 2021","29","219.86"
"MFP","11 May 2021","30","185.85"
"MFP","11 May 2021","31","185.44"
"MFP","11 May 2021","32","186.18"
"MFP","11 May 2021","33","185.79"
"MFP","11 May 2021","34","185.94"
"MFP","11 May 2021","35","185.86"
"MFP","11 May 2021","36","184.98"
"MFP","11 May 2021","37","150.99"
"MFP","11 May 2021","38","150.58"
"MFP","11 May 2021","39","150.39"
"MFP","11 May 2021","40","150.39"
"MFP","11 May 2021","41","149.99"
"MFP","11 May 2021","42","149.99"
"MFP","11 May 2021","43","57.38"
"MFP","11 May 2021","44","6.41"
"MFP","11 May 2021","45","1.24"
"MFP","11 May 2021","46","1.10"
"MFP","11 May 2021","47","16.62"
"MFP","11 May 2021","48","4.78"
"MFP","12 May 2021","1","0.90"
"MFP","12 May 2021","2","0.56"
"MFP","12 May 2021","3","0.50"
"MFP","12 May 2021","4","0.50"
"MFP","12 May 2021","5","0.50"
"MFP","12 May 2021","6","0.50"
"MFP","12 May 2021","7","0.50"
"MFP","12 May 2021","8","0.01"
"MFP","12 May 2021","9","0.50"
"MFP","12 May 2021","10","0.50"
"MFP","12 May 2021","11","0.50"
"MFP","12 May 2021","12","1.00"
"MFP","12 May 2021","13","1.10"
"MFP","12 May 2021","14","1.10"
"MFP","12 May 2021","15","1.28"
"MFP","12 May 2021","16","1.23"
"MFP","12 May 2021","17","1.32"
"MFP","12 May 2021","18","2.50"
"MFP","12 May 2021","19","2.07"
"MFP","12 May 2021","20","1.24"
"MFP","12 May 2021","21","2.38"
"MFP","12 May 2021","22","1.33"
"MFP","12 May 2021","23","2.74"
"MFP","12 May 2021","24","1.20"
"MFP","12 May 2021","25","1.33"
"MFP","12 May 2021","26","5.63"
"MFP","12 May 2021","27","12.20"
"MFP","12 May 2021","28","12.62"
"MFP","12 May 2021","29","10.33"
"MFP","12 May 2021","30","10.12"
"MFP","12 May 2021","31","8.80"
"MFP","12 May 2021","32","1.54"
"MFP","12 May 2021","33","1.20"
"MFP","12 May 2021","34","2.19"
"MFP","12 May 2021","35","1.88"
"MFP","12 May 2021","36","1.33"
"MFP","12 May 2021","37","8.10"
"MFP","12 May 2021","38","3.10"
"MFP","12 May 2021","39","2.70"
"MFP","12 May 2021","40","2.56"
"MFP","12 May 2021","41","1.63"
"MFP","12 May 2021","42","22.68"
"MFP","12 May 2021","43","14.23"
"MFP","12 May 2021","44","8.71"
"MFP","12 May 2021","45","1.83"
"MFP","12 May 2021","46","1.13"
"MFP","12 May 2021","47","1.00"
"MFP","12 May 2021","48","0.90"
"MFP","13 May 2021","1","8.00"
"MFP","13 May 2021","2","8.00"
"MFP","13 May 2021","3","1.33"
"MFP","13 May 2021","4","1.33"
"MFP","13 May 2021","5","0.56"
"MFP","13 May 2021","6","0.22"
"MFP","13 May 2021","7","0.01"
"MFP","13 May 2021","8","0.01"
"MFP","13 May 2021","9","0.01"
"MFP","13 May 2021","10","0.01"
"MFP","13 May 2021","11","0.01"
"MFP","13 May 2021","12","1.28"
"MFP","13 May 2021","13","1.28"
"MFP","13 May 2021","14","4.25"
"MFP","13 May 2021","15","6.40"
"MFP","13 May 2021","16","7.46"
"MFP","13 May 2021","17","7.78"
"MFP","13 May 2021","18","8.00"
"MFP","13 May 2021","19","4.73"
"MFP","13 May 2021","20","4.52"
"MFP","13 May 2021","21","3.59"
"MFP","13 May 2021","22","2.87"
"MFP","13 May 2021","23","2.87"
"MFP","13 May 2021","24","2.67"
"MFP","13 May 2021","25","2.67"
"MFP","13 May 2021","26","2.77"
"MFP","13 May 2021","27","4.12"
"MFP","13 May 2021","28","4.12"
"MFP","13 May 2021","29","8.15"
"MFP","13 May 2021","30","8.15"
"MFP","13 May 2021","31","9.99"
"MFP","13 May 2021","32","11.39"
"MFP","13 May 2021","33","11.41"
"MFP","13 May 2021","34","9.88"
"MFP","13 May 2021","35","8.92"
"MFP","13 May 2021","36","1.92"
"MFP","13 May 2021","37","10.58"
"MFP","13 May 2021","38","15.88"
"MFP","13 May 2021","39","15.88"
"MFP","13 May 2021","40","15.88"
"MFP","13 May 2021","41","12.12"
"MFP","13 May 2021","42","12.23"
"MFP","13 May 2021","43","11.51"
"MFP","13 May 2021","44","8.88"
"MFP","13 May 2021","45","3.00"
"MFP","13 May 2021","46","1.52"
"MFP","13 May 2021","47","1.20"
"MFP","13 May 2021","48","0.60"
"MFP","14 May 2021","1","2.29"
"MFP","14 May 2021","2","0.50"
"MFP","14 May 2021","3","0.01"
"MFP","14 May 2021","4","0.01"
"MFP","14 May 2021","5","0.01"
"MFP","14 May 2021","6","0.01"
"MFP","14 May 2021","7","0.01"
"MFP","14 May 2021","8","0.01"
"MFP","14 May 2021","9","0.01"
"MFP","14 May 2021","10","0.01"
"MFP","14 May 2021","11","0.01"
"MFP","14 May 2021","12","1.20"
"MFP","14 May 2021","13","2.48"
"MFP","14 May 2021","14","1.29"
"MFP","14 May 2021","15","1.20"
"MFP","14 May 2021","16","1.88"
"MFP","14 May 2021","17","1.33"
"MFP","14 May 2021","18","1.88"
"MFP","14 May 2021","19","1.28"
"MFP","14 May 2021","20","1.12"
"MFP","14 May 2021","21","1.10"
"MFP","14 May 2021","22","0.90"
"MFP","14 May 2021","23","1.00"
"MFP","14 May 2021","24","0.90"
"MFP","14 May 2021","25","0.90"
"MFP","14 May 2021","26","0.90"
"MFP","14 May 2021","27","1.33"
"MFP","14 May 2021","28","1.60"
"MFP","14 May 2021","29","1.33"
"MFP","14 May 2021","30","1.28"
"MFP","14 May 2021","31","1.20"
"MFP","14 May 2021","32","0.90"
"MFP","14 May 2021","33","0.60"
"MFP","14 May 2021","34","1.10"
"MFP","14 May 2021","35","1.00"
"MFP","14 May 2021","36","1.00"
"MFP","14 May 2021","37","1.33"
"MFP","14 May 2021","38","1.20"
"MFP","14 May 2021","39","1.12"
"MFP","14 May 2021","40","1.20"
"MFP","14 May 2021","41","1.20"
"MFP","14 May 2021","42","0.97"
"MFP","14 May 2021","43","8.93"
"MFP","14 May 2021","44","2.99"
"MFP","14 May 2021","45","5.73"
"MFP","14 May 2021","46","1.33"
"MFP","14 May 2021","47","1.28"
"MFP","14 May 2021","48","0.60"
"MFP","15 May 2021","1","0.50"
"MFP","15 May 2021","2","0.01"
"MFP","15 May 2021","3","1.33"
"MFP","15 May 2021","4","1.33"
"MFP","15 May 2021","5","1.33"
"MFP","15 May 2021","6","1.33"
"MFP","15 May 2021","7","0.01"
"MFP","15 May 2021","8","0.01"
"MFP","15 May 2021","9","0.01"
"MFP","15 May 2021","10","0.01"
"MFP","15 May 2021","11","0.01"
"MFP","15 May 2021","12","4.92"
"MFP","15 May 2021","13","3.02"
"MFP","15 May 2021","14","4.53"
"MFP","15 May 2021","15","8.00"
"MFP","15 May 2021","16","9.99"
"MFP","15 May 2021","17","11.43"
"MFP","15 May 2021","18","10.49"
"MFP","15 May 2021","19","11.59"
"MFP","15 May 2021","20","10.28"
"MFP","15 May 2021","21","10.28"
"MFP","15 May 2021","22","8.84"
"MFP","15 May 2021","23","4.40"
"MFP","15 May 2021","24","2.93"
"MFP","15 May 2021","25","2.87"
"MFP","15 May 2021","26","1.32"
"MFP","15 May 2021","27","1.33"
"MFP","15 May 2021","28","1.33"
"MFP","15 May 2021","29","1.20"
"MFP","15 May 2021","30","1.20"
"MFP","15 May 2021","31","0.60"
"MFP","15 May 2021","32","0.60"
"MFP","15 May 2021","33","0.66"
"MFP","15 May 2021","34","1.20"
"MFP","15 May 2021","35","1.20"
"MFP","15 May 2021","36","1.20"
"MFP","15 May 2021","37","2.19"
"MFP","15 May 2021","38","3.04"
"MFP","15 May 2021","39","3.01"
"MFP","15 May 2021","40","4.53"
"MFP","15 May 2021","41","3.40"
"MFP","15 May 2021","42","2.99"
"MFP","15 May 2021","43","2.99"
"MFP","15 May 2021","44","2.99"
"MFP","15 May 2021","45","2.69"
"MFP","15 May 2021","46","0.60"
"MFP","15 May 2021","47","0.60"
"MFP","15 May 2021","48","0.60"
"MFP","16 May 2021","1","0.60"
"MFP","16 May 2021","2","0.10"
"MFP","16 May 2021","3","0.01"
"MFP","16 May 2021","4","0.01"
"MFP","16 May 2021","5","0.72"
"MFP","16 May 2021","6","0.01"
"MFP","16 May 2021","7","0.01"
