"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","06 Dec 2021","29","16.15"
"MFP","06 Dec 2021","30","16.15"
"MFP","06 Dec 2021","31","48.00"
"MFP","06 Dec 2021","32","48.00"
"MFP","06 Dec 2021","33","48.00"
"MFP","06 Dec 2021","34","49.99"
"MFP","06 Dec 2021","35","49.99"
"MFP","06 Dec 2021","36","34.99"
"MFP","06 Dec 2021","37","68.80"
"MFP","06 Dec 2021","38","40.84"
"MFP","06 Dec 2021","39","32.15"
"MFP","06 Dec 2021","40","43.00"
"MFP","06 Dec 2021","41","40.84"
"MFP","06 Dec 2021","42","21.66"
"MFP","06 Dec 2021","43","22.16"
"MFP","06 Dec 2021","44","39.99"
"MFP","06 Dec 2021","45","193.82"
"MFP","06 Dec 2021","46","33.00"
"MFP","06 Dec 2021","47","24.86"
"MFP","06 Dec 2021","48","12.04"
"MFP","07 Dec 2021","1","16.64"
"MFP","07 Dec 2021","2","9.88"
"MFP","07 Dec 2021","3","10.00"
"MFP","07 Dec 2021","4","8.00"
"MFP","07 Dec 2021","5","8.00"
"MFP","07 Dec 2021","6","8.00"
"MFP","07 Dec 2021","7","8.00"
"MFP","07 Dec 2021","8","8.00"
"MFP","07 Dec 2021","9","8.00"
"MFP","07 Dec 2021","10","8.00"
"MFP","07 Dec 2021","11","8.00"
"MFP","07 Dec 2021","12","12.12"
"MFP","07 Dec 2021","13","29.86"
"MFP","07 Dec 2021","14","29.16"
"MFP","07 Dec 2021","15","34.88"
"MFP","07 Dec 2021","16","45.91"
"MFP","07 Dec 2021","17","216.83"
"MFP","07 Dec 2021","18","240.95"
"MFP","07 Dec 2021","19","299.88"
"MFP","07 Dec 2021","20","236.61"
"MFP","07 Dec 2021","21","247.09"
"MFP","07 Dec 2021","22","218.70"
"MFP","07 Dec 2021","23","195.64"
"MFP","07 Dec 2021","24","172.77"
"MFP","07 Dec 2021","25","107.01"
"MFP","07 Dec 2021","26","13.33"
"MFP","07 Dec 2021","27","26.11"
"MFP","07 Dec 2021","28","17.35"
"MFP","07 Dec 2021","29","17.03"
"MFP","07 Dec 2021","30","17.03"
"MFP","07 Dec 2021","31","16.16"
"MFP","07 Dec 2021","32","13.33"
"MFP","07 Dec 2021","33","10.65"
"MFP","07 Dec 2021","34","17.16"
"MFP","07 Dec 2021","35","10.21"
"MFP","07 Dec 2021","36","10.23"
"MFP","07 Dec 2021","37","10.00"
"MFP","07 Dec 2021","38","10.00"
"MFP","07 Dec 2021","39","10.00"
"MFP","07 Dec 2021","40","10.00"
"MFP","07 Dec 2021","41","8.88"
"MFP","07 Dec 2021","42","8.00"
"MFP","07 Dec 2021","43","8.88"
"MFP","07 Dec 2021","44","8.00"
"MFP","07 Dec 2021","45","8.00"
"MFP","07 Dec 2021","46","8.00"
"MFP","07 Dec 2021","47","8.00"
"MFP","07 Dec 2021","48","8.00"
"MFP","08 Dec 2021","1","3.19"
"MFP","08 Dec 2021","2","0.88"
"MFP","08 Dec 2021","3","0.01"
"MFP","08 Dec 2021","4","0.01"
"MFP","08 Dec 2021","5","0.01"
"MFP","08 Dec 2021","6","0.01"
"MFP","08 Dec 2021","7","0.01"
"MFP","08 Dec 2021","8","0.01"
"MFP","08 Dec 2021","9","0.01"
"MFP","08 Dec 2021","10","0.01"
"MFP","08 Dec 2021","11","0.01"
"MFP","08 Dec 2021","12","8.00"
"MFP","08 Dec 2021","13","9.88"
"MFP","08 Dec 2021","14","8.88"
"MFP","08 Dec 2021","15","10.00"
"MFP","08 Dec 2021","16","15.88"
"MFP","08 Dec 2021","17","26.87"
"MFP","08 Dec 2021","18","18.75"
"MFP","08 Dec 2021","19","18.75"
"MFP","08 Dec 2021","20","13.33"
"MFP","08 Dec 2021","21","13.35"
"MFP","08 Dec 2021","22","10.27"
"MFP","08 Dec 2021","23","10.23"
"MFP","08 Dec 2021","24","8.07"
"MFP","08 Dec 2021","25","8.00"
"MFP","08 Dec 2021","26","8.00"
"MFP","08 Dec 2021","27","8.49"
"MFP","08 Dec 2021","28","8.49"
"MFP","08 Dec 2021","29","8.49"
"MFP","08 Dec 2021","30","8.49"
"MFP","08 Dec 2021","31","20.00"
"MFP","08 Dec 2021","32","33.00"
"MFP","08 Dec 2021","33","33.00"
"MFP","08 Dec 2021","34","197.63"
"MFP","08 Dec 2021","35","40.40"
"MFP","08 Dec 2021","36","30.03"
"MFP","08 Dec 2021","37","165.00"
"MFP","08 Dec 2021","38","129.75"
"MFP","08 Dec 2021","39","141.59"
"MFP","08 Dec 2021","40","81.26"
"MFP","08 Dec 2021","41","30.69"
"MFP","08 Dec 2021","42","196.23"
"MFP","08 Dec 2021","43","233.73"
"MFP","08 Dec 2021","44","216.83"
"MFP","08 Dec 2021","45","193.82"
"MFP","08 Dec 2021","46","32.47"
"MFP","08 Dec 2021","47","22.11"
"MFP","08 Dec 2021","48","13.00"
"MFP","09 Dec 2021","1","23.22"
"MFP","09 Dec 2021","2","10.93"
"MFP","09 Dec 2021","3","8.00"
"MFP","09 Dec 2021","4","8.00"
"MFP","09 Dec 2021","5","8.00"
"MFP","09 Dec 2021","6","1.33"
"MFP","09 Dec 2021","7","0.01"
"MFP","09 Dec 2021","8","0.01"
"MFP","09 Dec 2021","9","0.01"
"MFP","09 Dec 2021","10","0.01"
"MFP","09 Dec 2021","11","0.01"
"MFP","09 Dec 2021","12","9.68"
"MFP","09 Dec 2021","13","10.00"
"MFP","09 Dec 2021","14","11.80"
"MFP","09 Dec 2021","15","9.88"
"MFP","09 Dec 2021","16","18.88"
"MFP","09 Dec 2021","17","184.83"
"MFP","09 Dec 2021","18","193.33"
"MFP","09 Dec 2021","19","41.93"
"MFP","09 Dec 2021","20","41.26"
"MFP","09 Dec 2021","21","41.23"
"MFP","09 Dec 2021","22","40.04"
"MFP","09 Dec 2021","23","30.00"
"MFP","09 Dec 2021","24","20.00"
"MFP","09 Dec 2021","25","18.87"
"MFP","09 Dec 2021","26","18.87"
"MFP","09 Dec 2021","27","20.00"
"MFP","09 Dec 2021","28","20.87"
"MFP","09 Dec 2021","29","31.19"
"MFP","09 Dec 2021","30","31.19"
"MFP","09 Dec 2021","31","30.87"
"MFP","09 Dec 2021","32","40.87"
"MFP","09 Dec 2021","33","40.87"
"MFP","09 Dec 2021","34","41.19"
"MFP","09 Dec 2021","35","41.19"
"MFP","09 Dec 2021","36","30.00"
"MFP","09 Dec 2021","37","37.99"
"MFP","09 Dec 2021","38","21.19"
"MFP","09 Dec 2021","39","9.00"
"MFP","09 Dec 2021","40","8.88"
"MFP","09 Dec 2021","41","12.11"
"MFP","09 Dec 2021","42","12.07"
"MFP","09 Dec 2021","43","178.23"
"MFP","09 Dec 2021","44","178.23"
"MFP","09 Dec 2021","45","20.48"
"MFP","09 Dec 2021","46","10.93"
"MFP","09 Dec 2021","47","5.00"
"MFP","09 Dec 2021","48","4.00"
"MFP","10 Dec 2021","1","1.33"
"MFP","10 Dec 2021","2","1.20"
"MFP","10 Dec 2021","3","0.88"
"MFP","10 Dec 2021","4","0.01"
"MFP","10 Dec 2021","5","0.01"
"MFP","10 Dec 2021","6","1.20"
"MFP","10 Dec 2021","7","1.28"
"MFP","10 Dec 2021","8","1.20"
"MFP","10 Dec 2021","9","1.28"
"MFP","10 Dec 2021","10","1.20"
"MFP","10 Dec 2021","11","1.28"
"MFP","10 Dec 2021","12","8.88"
"MFP","10 Dec 2021","13","10.00"
"MFP","10 Dec 2021","14","12.18"
"MFP","10 Dec 2021","15","11.50"
"MFP","10 Dec 2021","16","20.12"
"MFP","10 Dec 2021","17","30.48"
"MFP","10 Dec 2021","18","28.87"
"MFP","10 Dec 2021","19","13.33"
"MFP","10 Dec 2021","20","20.12"
"MFP","10 Dec 2021","21","26.88"
"MFP","10 Dec 2021","22","19.75"
"MFP","10 Dec 2021","23","20.07"
"MFP","10 Dec 2021","24","10.21"
"MFP","10 Dec 2021","25","12.99"
"MFP","10 Dec 2021","26","27.80"
"MFP","10 Dec 2021","27","50.52"
"MFP","10 Dec 2021","28","70.73"
"MFP","10 Dec 2021","29","50.52"
"MFP","10 Dec 2021","30","50.44"
"MFP","10 Dec 2021","31","49.83"
"MFP","10 Dec 2021","32","49.83"
"MFP","10 Dec 2021","33","48.00"
"MFP","10 Dec 2021","34","70.73"
"MFP","10 Dec 2021","35","28.91"
"MFP","10 Dec 2021","36","45.12"
"MFP","10 Dec 2021","37","50.00"
"MFP","10 Dec 2021","38","33.33"
"MFP","10 Dec 2021","39","30.11"
"MFP","10 Dec 2021","40","25.12"
"MFP","10 Dec 2021","41","33.33"
"MFP","10 Dec 2021","42","18.83"
"MFP","10 Dec 2021","43","15.88"
"MFP","10 Dec 2021","44","20.12"
"MFP","10 Dec 2021","45","19.95"
"MFP","10 Dec 2021","46","16.88"
"MFP","10 Dec 2021","47","12.12"
"MFP","10 Dec 2021","48","13.33"
"MFP","11 Dec 2021","1","12.12"
"MFP","11 Dec 2021","2","10.00"
"MFP","11 Dec 2021","3","8.00"
"MFP","11 Dec 2021","4","8.00"
"MFP","11 Dec 2021","5","8.00"
"MFP","11 Dec 2021","6","8.00"
"MFP","11 Dec 2021","7","8.00"
"MFP","11 Dec 2021","8","8.00"
"MFP","11 Dec 2021","9","8.00"
"MFP","11 Dec 2021","10","8.00"
"MFP","11 Dec 2021","11","9.88"
"MFP","11 Dec 2021","12","12.12"
"MFP","11 Dec 2021","13","15.88"
"MFP","11 Dec 2021","14","15.88"
"MFP","11 Dec 2021","15","48.68"
"MFP","11 Dec 2021","16","61.62"
"MFP","11 Dec 2021","17","61.62"
"MFP","11 Dec 2021","18","67.68"
"MFP","11 Dec 2021","19","48.68"
"MFP","11 Dec 2021","20","142.65"
"MFP","11 Dec 2021","21","193.78"
"MFP","11 Dec 2021","22","143.68"
"MFP","11 Dec 2021","23","193.73"
"MFP","11 Dec 2021","24","44.71"
"MFP","11 Dec 2021","25","203.08"
"MFP","11 Dec 2021","26","198.00"
"MFP","11 Dec 2021","27","211.03"
"MFP","11 Dec 2021","28","203.37"
"MFP","11 Dec 2021","29","196.23"
"MFP","11 Dec 2021","30","196.75"
"MFP","11 Dec 2021","31","193.78"
"MFP","11 Dec 2021","32","142.11"
"MFP","11 Dec 2021","33","193.73"
"MFP","11 Dec 2021","34","196.23"
"MFP","11 Dec 2021","35","193.73"
"MFP","11 Dec 2021","36","193.78"
"MFP","11 Dec 2021","37","299.87"
"MFP","11 Dec 2021","38","267.00"
"MFP","11 Dec 2021","39","234.95"
"MFP","11 Dec 2021","40","232.63"
"MFP","11 Dec 2021","41","203.83"
"MFP","11 Dec 2021","42","194.75"
"MFP","11 Dec 2021","43","187.96"
"MFP","11 Dec 2021","44","50.00"
"MFP","11 Dec 2021","45","28.78"
"MFP","11 Dec 2021","46","22.02"
"MFP","11 Dec 2021","47","13.77"
"MFP","11 Dec 2021","48","10.00"
"MFP","12 Dec 2021","1","32.38"
"MFP","12 Dec 2021","2","29.91"
"MFP","12 Dec 2021","3","15.88"
"MFP","12 Dec 2021","4","10.00"
"MFP","12 Dec 2021","5","10.00"
"MFP","12 Dec 2021","6","10.00"
"MFP","12 Dec 2021","7","10.00"
"MFP","12 Dec 2021","8","1.33"
"MFP","12 Dec 2021","9","1.33"
"MFP","12 Dec 2021","10","1.33"
"MFP","12 Dec 2021","11","1.33"
"MFP","12 Dec 2021","12","9.88"
"MFP","12 Dec 2021","13","10.00"
"MFP","12 Dec 2021","14","10.00"
"MFP","12 Dec 2021","15","10.00"
"MFP","12 Dec 2021","16","10.00"
"MFP","12 Dec 2021","17","10.00"
"MFP","12 Dec 2021","18","12.12"
"MFP","12 Dec 2021","19","10.00"
"MFP","12 Dec 2021","20","10.00"
"MFP","12 Dec 2021","21","10.00"
"MFP","12 Dec 2021","22","10.00"
"MFP","12 Dec 2021","23","8.00"
"MFP","12 Dec 2021","24","8.00"
"MFP","12 Dec 2021","25","8.00"
"MFP","12 Dec 2021","26","8.88"
"MFP","12 Dec 2021","27","9.88"
"MFP","12 Dec 2021","28","10.00"
"MFP","12 Dec 2021","29","9.88"
"MFP","12 Dec 2021","30","9.88"
"MFP","12 Dec 2021","31","8.00"
"MFP","12 Dec 2021","32","8.00"
"MFP","12 Dec 2021","33","8.00"
"MFP","12 Dec 2021","34","9.88"
"MFP","12 Dec 2021","35","8.88"
"MFP","12 Dec 2021","36","10.00"
"MFP","12 Dec 2021","37","12.12"
"MFP","12 Dec 2021","38","10.00"
"MFP","12 Dec 2021","39","10.00"
"MFP","12 Dec 2021","40","10.00"
"MFP","12 Dec 2021","41","10.00"
"MFP","12 Dec 2021","42","8.88"
"MFP","12 Dec 2021","43","8.00"
"MFP","12 Dec 2021","44","9.88"
"MFP","12 Dec 2021","45","8.88"
