"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","07 Jul 2021","25","3.03"
"MFP","07 Jul 2021","26","4.99"
"MFP","07 Jul 2021","27","4.99"
"MFP","07 Jul 2021","28","4.99"
"MFP","07 Jul 2021","29","4.99"
"MFP","07 Jul 2021","30","4.99"
"MFP","07 Jul 2021","31","4.99"
"MFP","07 Jul 2021","32","4.99"
"MFP","07 Jul 2021","33","3.89"
"MFP","07 Jul 2021","34","4.99"
"MFP","07 Jul 2021","35","4.99"
"MFP","07 Jul 2021","36","4.99"
"MFP","07 Jul 2021","37","15.25"
"MFP","07 Jul 2021","38","14.02"
"MFP","07 Jul 2021","39","14.31"
"MFP","07 Jul 2021","40","13.33"
"MFP","07 Jul 2021","41","12.78"
"MFP","07 Jul 2021","42","13.32"
"MFP","07 Jul 2021","43","12.12"
"MFP","07 Jul 2021","44","9.88"
"MFP","07 Jul 2021","45","11.87"
"MFP","07 Jul 2021","46","10.49"
"MFP","07 Jul 2021","47","1.33"
"MFP","07 Jul 2021","48","1.20"
"MFP","08 Jul 2021","1","1.00"
"MFP","08 Jul 2021","2","0.88"
"MFP","08 Jul 2021","3","0.50"
"MFP","08 Jul 2021","4","0.50"
"MFP","08 Jul 2021","5","0.50"
"MFP","08 Jul 2021","6","0.50"
"MFP","08 Jul 2021","7","0.50"
"MFP","08 Jul 2021","8","0.01"
"MFP","08 Jul 2021","9","0.01"
"MFP","08 Jul 2021","10","0.50"
"MFP","08 Jul 2021","11","0.50"
"MFP","08 Jul 2021","12","1.10"
"MFP","08 Jul 2021","13","1.33"
"MFP","08 Jul 2021","14","1.33"
"MFP","08 Jul 2021","15","6.39"
"MFP","08 Jul 2021","16","6.38"
"MFP","08 Jul 2021","17","9.88"
"MFP","08 Jul 2021","18","11.93"
"MFP","08 Jul 2021","19","9.88"
"MFP","08 Jul 2021","20","1.33"
"MFP","08 Jul 2021","21","2.19"
"MFP","08 Jul 2021","22","1.09"
"MFP","08 Jul 2021","23","0.99"
"MFP","08 Jul 2021","24","0.88"
"MFP","08 Jul 2021","25","0.88"
"MFP","08 Jul 2021","26","0.88"
"MFP","08 Jul 2021","27","1.19"
"MFP","08 Jul 2021","28","1.00"
"MFP","08 Jul 2021","29","1.00"
"MFP","08 Jul 2021","30","1.10"
"MFP","08 Jul 2021","31","0.88"
"MFP","08 Jul 2021","32","0.88"
"MFP","08 Jul 2021","33","0.88"
"MFP","08 Jul 2021","34","1.20"
"MFP","08 Jul 2021","35","1.00"
"MFP","08 Jul 2021","36","1.19"
"MFP","08 Jul 2021","37","8.00"
"MFP","08 Jul 2021","38","8.50"
"MFP","08 Jul 2021","39","12.13"
"MFP","08 Jul 2021","40","12.03"
"MFP","08 Jul 2021","41","12.25"
"MFP","08 Jul 2021","42","8.00"
"MFP","08 Jul 2021","43","12.12"
"MFP","08 Jul 2021","44","9.88"
"MFP","08 Jul 2021","45","8.92"
"MFP","08 Jul 2021","46","1.70"
"MFP","08 Jul 2021","47","1.69"
"MFP","08 Jul 2021","48","1.20"
"MFP","09 Jul 2021","1","1.00"
"MFP","09 Jul 2021","2","0.88"
"MFP","09 Jul 2021","3","0.50"
"MFP","09 Jul 2021","4","0.50"
"MFP","09 Jul 2021","5","0.50"
"MFP","09 Jul 2021","6","0.50"
"MFP","09 Jul 2021","7","0.50"
"MFP","09 Jul 2021","8","0.01"
"MFP","09 Jul 2021","9","0.01"
"MFP","09 Jul 2021","10","0.50"
"MFP","09 Jul 2021","11","0.50"
"MFP","09 Jul 2021","12","1.10"
"MFP","09 Jul 2021","13","1.28"
"MFP","09 Jul 2021","14","1.28"
"MFP","09 Jul 2021","15","2.83"
"MFP","09 Jul 2021","16","8.00"
"MFP","09 Jul 2021","17","8.04"
"MFP","09 Jul 2021","18","8.86"
