"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","09 Sep 2021","20","1.42"
"MFP","09 Sep 2021","21","1.33"
"MFP","09 Sep 2021","22","1.33"
"MFP","09 Sep 2021","23","1.20"
"MFP","09 Sep 2021","24","1.00"
"MFP","09 Sep 2021","25","1.00"
"MFP","09 Sep 2021","26","1.00"
"MFP","09 Sep 2021","27","1.33"
"MFP","09 Sep 2021","28","1.32"
"MFP","09 Sep 2021","29","1.32"
"MFP","09 Sep 2021","30","1.32"
"MFP","09 Sep 2021","31","1.20"
"MFP","09 Sep 2021","32","1.20"
"MFP","09 Sep 2021","33","1.20"
"MFP","09 Sep 2021","34","1.32"
"MFP","09 Sep 2021","35","1.28"
"MFP","09 Sep 2021","36","1.20"
"MFP","09 Sep 2021","37","8.03"
"MFP","09 Sep 2021","38","2.89"
"MFP","09 Sep 2021","39","2.00"
"MFP","09 Sep 2021","40","2.00"
"MFP","09 Sep 2021","41","1.20"
"MFP","09 Sep 2021","42","1.09"
"MFP","09 Sep 2021","43","0.99"
"MFP","09 Sep 2021","44","3.03"
"MFP","09 Sep 2021","45","9.88"
"MFP","09 Sep 2021","46","20.98"
"MFP","09 Sep 2021","47","13.32"
"MFP","09 Sep 2021","48","3.40"
"MFP","10 Sep 2021","1","2.59"
"MFP","10 Sep 2021","2","0.88"
"MFP","10 Sep 2021","3","0.88"
"MFP","10 Sep 2021","4","0.50"
"MFP","10 Sep 2021","5","0.50"
"MFP","10 Sep 2021","6","0.50"
"MFP","10 Sep 2021","7","0.50"
"MFP","10 Sep 2021","8","0.01"
"MFP","10 Sep 2021","9","0.01"
"MFP","10 Sep 2021","10","0.01"
"MFP","10 Sep 2021","11","0.50"
"MFP","10 Sep 2021","12","2.36"
"MFP","10 Sep 2021","13","8.00"
"MFP","10 Sep 2021","14","8.00"
"MFP","10 Sep 2021","15","8.07"
"MFP","10 Sep 2021","16","9.72"
"MFP","10 Sep 2021","17","9.83"
"MFP","10 Sep 2021","18","8.32"
"MFP","10 Sep 2021","19","8.10"
"MFP","10 Sep 2021","20","2.00"
"MFP","10 Sep 2021","21","1.33"
"MFP","10 Sep 2021","22","1.20"
"MFP","10 Sep 2021","23","1.22"
"MFP","10 Sep 2021","24","1.00"
"MFP","10 Sep 2021","25","1.32"
"MFP","10 Sep 2021","26","1.28"
"MFP","10 Sep 2021","27","2.00"
"MFP","10 Sep 2021","28","2.00"
"MFP","10 Sep 2021","29","1.42"
"MFP","10 Sep 2021","30","1.33"
"MFP","10 Sep 2021","31","1.28"
"MFP","10 Sep 2021","32","1.28"
"MFP","10 Sep 2021","33","1.02"
"MFP","10 Sep 2021","34","1.20"
"MFP","10 Sep 2021","35","1.20"
"MFP","10 Sep 2021","36","1.28"
"MFP","10 Sep 2021","37","8.29"
"MFP","10 Sep 2021","38","13.33"
"MFP","10 Sep 2021","39","13.20"
"MFP","10 Sep 2021","40","8.29"
"MFP","10 Sep 2021","41","10.02"
"MFP","10 Sep 2021","42","4.19"
"MFP","10 Sep 2021","43","11.02"
"MFP","10 Sep 2021","44","1.33"
"MFP","10 Sep 2021","45","1.33"
"MFP","10 Sep 2021","46","12.11"
"MFP","10 Sep 2021","47","2.19"
"MFP","10 Sep 2021","48","1.79"
"MFP","11 Sep 2021","1","4.81"
"MFP","11 Sep 2021","2","3.02"
"MFP","11 Sep 2021","3","0.50"
"MFP","11 Sep 2021","4","0.50"
"MFP","11 Sep 2021","5","0.50"
"MFP","11 Sep 2021","6","0.50"
"MFP","11 Sep 2021","7","0.50"
"MFP","11 Sep 2021","8","0.01"
"MFP","11 Sep 2021","9","0.01"
"MFP","11 Sep 2021","10","0.01"
"MFP","11 Sep 2021","11","0.50"
"MFP","11 Sep 2021","12","1.20"
"MFP","11 Sep 2021","13","2.70"
"MFP","11 Sep 2021","14","2.70"
"MFP","11 Sep 2021","15","8.00"
"MFP","11 Sep 2021","16","12.96"
"MFP","11 Sep 2021","17","13.11"
"MFP","11 Sep 2021","18","13.20"
"MFP","11 Sep 2021","19","14.28"
"MFP","11 Sep 2021","20","13.33"
"MFP","11 Sep 2021","21","15.14"
"MFP","11 Sep 2021","22","14.98"
"MFP","11 Sep 2021","23","14.44"
"MFP","11 Sep 2021","24","13.56"
"MFP","11 Sep 2021","25","12.12"
"MFP","11 Sep 2021","26","13.64"
"MFP","11 Sep 2021","27","15.87"
"MFP","11 Sep 2021","28","15.71"
"MFP","11 Sep 2021","29","14.87"
"MFP","11 Sep 2021","30","14.46"
"MFP","11 Sep 2021","31","12.45"
"MFP","11 Sep 2021","32","11.02"
"MFP","11 Sep 2021","33","12.09"
"MFP","11 Sep 2021","34","12.12"
"MFP","11 Sep 2021","35","12.12"
"MFP","11 Sep 2021","36","20.68"
"MFP","11 Sep 2021","37","30.47"
"MFP","11 Sep 2021","38","22.98"
"MFP","11 Sep 2021","39","24.24"
"MFP","11 Sep 2021","40","23.76"
"MFP","11 Sep 2021","41","22.47"
"MFP","11 Sep 2021","42","21.79"
"MFP","11 Sep 2021","43","15.88"
"MFP","11 Sep 2021","44","14.89"
"MFP","11 Sep 2021","45","13.43"
"MFP","11 Sep 2021","46","12.12"
"MFP","11 Sep 2021","47","12.11"
"MFP","11 Sep 2021","48","12.11"
"MFP","12 Sep 2021","1","8.00"
"MFP","12 Sep 2021","2","0.90"
"MFP","12 Sep 2021","3","0.50"
"MFP","12 Sep 2021","4","0.50"
"MFP","12 Sep 2021","5","0.50"
"MFP","12 Sep 2021","6","0.50"
"MFP","12 Sep 2021","7","0.50"
"MFP","12 Sep 2021","8","0.01"
"MFP","12 Sep 2021","9","0.01"
"MFP","12 Sep 2021","10","0.50"
"MFP","12 Sep 2021","11","0.50"
"MFP","12 Sep 2021","12","1.20"
"MFP","12 Sep 2021","13","2.00"
"MFP","12 Sep 2021","14","2.00"
"MFP","12 Sep 2021","15","8.07"
"MFP","12 Sep 2021","16","8.12"
"MFP","12 Sep 2021","17","8.29"
"MFP","12 Sep 2021","18","9.41"
"MFP","12 Sep 2021","19","13.01"
"MFP","12 Sep 2021","20","12.62"
"MFP","12 Sep 2021","21","12.62"
"MFP","12 Sep 2021","22","9.98"
"MFP","12 Sep 2021","23","5.50"
"MFP","12 Sep 2021","24","4.73"
"MFP","12 Sep 2021","25","5.50"
"MFP","12 Sep 2021","26","1.79"
"MFP","12 Sep 2021","27","10.29"
"MFP","12 Sep 2021","28","10.30"
"MFP","12 Sep 2021","29","10.31"
"MFP","12 Sep 2021","30","9.88"
"MFP","12 Sep 2021","31","10.49"
"MFP","12 Sep 2021","32","4.95"
"MFP","12 Sep 2021","33","4.85"
"MFP","12 Sep 2021","34","10.33"
"MFP","12 Sep 2021","35","12.11"
"MFP","12 Sep 2021","36","12.12"
"MFP","12 Sep 2021","37","22.66"
"MFP","12 Sep 2021","38","23.98"
"MFP","12 Sep 2021","39","37.17"
"MFP","12 Sep 2021","40","186.27"
"MFP","12 Sep 2021","41","194.87"
"MFP","12 Sep 2021","42","184.99"
"MFP","12 Sep 2021","43","12.84"
"MFP","12 Sep 2021","44","1.79"
"MFP","12 Sep 2021","45","1.82"
"MFP","12 Sep 2021","46","1.28"
"MFP","12 Sep 2021","47","1.00"
"MFP","12 Sep 2021","48","0.90"
"MFP","13 Sep 2021","1","0.88"
"MFP","13 Sep 2021","2","0.10"
"MFP","13 Sep 2021","3","0.50"
"MFP","13 Sep 2021","4","0.50"
"MFP","13 Sep 2021","5","0.01"
"MFP","13 Sep 2021","6","0.01"
"MFP","13 Sep 2021","7","0.01"
"MFP","13 Sep 2021","8","0.01"
"MFP","13 Sep 2021","9","0.01"
"MFP","13 Sep 2021","10","0.01"
"MFP","13 Sep 2021","11","0.50"
"MFP","13 Sep 2021","12","1.20"
"MFP","13 Sep 2021","13","1.70"
"MFP","13 Sep 2021","14","2.29"
"MFP","13 Sep 2021","15","8.00"
"MFP","13 Sep 2021","16","10.12"
"MFP","13 Sep 2021","17","12.29"
"MFP","13 Sep 2021","18","9.28"
"MFP","13 Sep 2021","19","9.88"
"MFP","13 Sep 2021","20","2.40"
"MFP","13 Sep 2021","21","1.28"
"MFP","13 Sep 2021","22","1.20"
"MFP","13 Sep 2021","23","1.22"
"MFP","13 Sep 2021","24","1.33"
"MFP","13 Sep 2021","25","1.28"
"MFP","13 Sep 2021","26","1.28"
"MFP","13 Sep 2021","27","2.19"
"MFP","13 Sep 2021","28","2.19"
"MFP","13 Sep 2021","29","2.19"
"MFP","13 Sep 2021","30","1.79"
"MFP","13 Sep 2021","31","1.28"
"MFP","13 Sep 2021","32","1.28"
"MFP","13 Sep 2021","33","1.20"
"MFP","13 Sep 2021","34","1.28"
"MFP","13 Sep 2021","35","1.09"
"MFP","13 Sep 2021","36","1.20"
"MFP","13 Sep 2021","37","8.02"
"MFP","13 Sep 2021","38","3.00"
"MFP","13 Sep 2021","39","1.33"
"MFP","13 Sep 2021","40","2.00"
"MFP","13 Sep 2021","41","1.20"
"MFP","13 Sep 2021","42","1.20"
"MFP","13 Sep 2021","43","0.92"
"MFP","13 Sep 2021","44","1.28"
"MFP","13 Sep 2021","45","1.33"
"MFP","13 Sep 2021","46","8.90"
"MFP","13 Sep 2021","47","5.84"
"MFP","13 Sep 2021","48","1.33"
"MFP","14 Sep 2021","1","1.10"
"MFP","14 Sep 2021","2","0.88"
"MFP","14 Sep 2021","3","0.50"
"MFP","14 Sep 2021","4","0.50"
"MFP","14 Sep 2021","5","0.50"
"MFP","14 Sep 2021","6","0.50"
"MFP","14 Sep 2021","7","0.50"
"MFP","14 Sep 2021","8","0.01"
"MFP","14 Sep 2021","9","0.01"
"MFP","14 Sep 2021","10","0.01"
"MFP","14 Sep 2021","11","0.50"
"MFP","14 Sep 2021","12","1.20"
"MFP","14 Sep 2021","13","2.70"
"MFP","14 Sep 2021","14","3.46"
"MFP","14 Sep 2021","15","8.00"
"MFP","14 Sep 2021","16","8.29"
"MFP","14 Sep 2021","17","13.33"
