electric_grid_name,der_name,der_type,der_model_name,node_name,is_phase_1_connected,is_phase_2_connected,is_phase_3_connected,connection,active_power_nominal,reactive_power_nominal
singapore_downtowncore,172364977,flexible_building,172364977,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172364980,flexible_building,172364980,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172364985,flexible_building,172364985,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172373820,flexible_building,172373820,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172373823,flexible_building,172373823,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172471575,flexible_building,172471575,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172471576,flexible_building,172471576,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172471577,flexible_building,172471577,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172474137,flexible_building,172474137,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172482919,flexible_building,172482919,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172596722,flexible_building,172596722,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172596737,flexible_building,172596737,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172596745,flexible_building,172596745,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172596753,flexible_building,172596753,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172596764,flexible_building,172596764,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172596766,flexible_building,172596766,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172596769,flexible_building,172596769,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172596778,flexible_building,172596778,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172596782,flexible_building,172596782,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172596789,flexible_building,172596789,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172915339,flexible_building,172915339,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172915340,flexible_building,172915340,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172915341,flexible_building,172915341,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172915342,flexible_building,172915342,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172915343,flexible_building,172915343,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172915344,flexible_building,172915344,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172915346,flexible_building,172915346,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172915350,flexible_building,172915350,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172915352,flexible_building,172915352,1,1,1,1,wye,-2414989.499,-793768.6625
singapore_downtowncore,172915367,flexible_building,172915367,1,1,1,1,wye,-2414989.499,-793768.6625
