der_name,electric_grid_name,der_type,model_name,node_name,is_phase_0_connected,is_phase_1_connected,is_phase_2_connected,is_phase_3_connected,n_phases,connection,active_power,reactive_power
flex_659,hougang_405node,flexible_load,residential,277,0,0,1,0,1,wye,-157738.7427,-51846.2175
flex_660,hougang_405node,flexible_load,residential,277,0,0,0,1,1,wye,-78869.3713,-25923.1087
flex_661,hougang_405node,flexible_load,mixed_commercial_residential,278,0,1,0,0,1,wye,-150333.0092,-49412.0706
flex_662,hougang_405node,flexible_load,mixed_commercial_residential,278,0,0,1,0,1,wye,-104076.6987,-34208.3566
flex_663,hougang_405node,flexible_load,mixed_commercial_residential,278,0,0,0,1,1,wye,-92512.621,-30407.4281
flex_664,hougang_405node,flexible_load,mixed_commercial_residential,279,0,1,0,0,1,wye,-126624.1739,-41619.3533
flex_665,hougang_405node,flexible_load,mixed_commercial_residential,279,0,0,1,0,1,wye,-211040.2898,-69365.5888
flex_666,hougang_405node,flexible_load,mixed_commercial_residential,279,0,0,0,1,1,wye,-295456.4057,-97111.8243
flex_667,hougang_405node,flexible_load,residential,280,0,1,0,0,1,wye,-76950.2081,-25292.3103
flex_668,hougang_405node,flexible_load,residential,280,0,0,1,0,1,wye,-119700.3238,-39343.5938
flex_669,hougang_405node,flexible_load,residential,280,0,0,0,1,1,wye,-59850.1619,-19671.7969
flex_670,hougang_405node,flexible_load,residential,281,0,1,0,0,1,wye,-91220.0958,-29982.5956
flex_671,hougang_405node,flexible_load,residential,281,0,0,1,0,1,wye,-91220.0958,-29982.5956
flex_672,hougang_405node,flexible_load,residential,281,0,0,0,1,1,wye,-45610.0479,-14991.2978
flex_673,hougang_405node,flexible_load,residential,282,0,1,0,0,1,wye,-205293.0156,-67476.5511
flex_674,hougang_405node,flexible_load,residential,282,0,0,1,0,1,wye,-94750.6226,-31143.0236
flex_675,hougang_405node,flexible_load,residential,282,0,0,0,1,1,wye,-173709.4748,-57095.5433
flex_676,hougang_405node,flexible_load,residential,283,0,1,0,0,1,wye,-263869.2119,-86729.6158
flex_677,hougang_405node,flexible_load,residential,283,0,0,1,0,1,wye,-191904.8814,-63076.0842
flex_678,hougang_405node,flexible_load,residential,283,0,0,0,1,1,wye,-263869.2119,-86729.6158
flex_679,hougang_405node,flexible_load,mixed_commercial_residential,284,0,1,0,0,1,wye,-156808.1566,-51540.3486
flex_680,hougang_405node,flexible_load,mixed_commercial_residential,284,0,0,1,0,1,wye,-313616.3132,-103080.6973
flex_681,hougang_405node,flexible_load,mixed_commercial_residential,284,0,0,0,1,1,wye,-313616.3132,-103080.6973
flex_682,hougang_405node,flexible_load,mixed_commercial_residential,285,0,1,0,0,1,wye,-104863.2168,-34466.8726
flex_683,hougang_405node,flexible_load,mixed_commercial_residential,285,0,0,1,0,1,wye,-125835.8601,-41360.2471
flex_684,hougang_405node,flexible_load,mixed_commercial_residential,285,0,0,0,1,1,wye,-83890.5734,-27573.4981
flex_685,hougang_405node,flexible_load,residential,286,0,1,0,0,1,wye,-42715.4883,-14039.902
flex_686,hougang_405node,flexible_load,residential,286,0,0,1,0,1,wye,-42715.4883,-14039.902
flex_687,hougang_405node,flexible_load,residential,286,0,0,0,1,1,wye,-74752.1045,-24569.8286
flex_688,hougang_405node,flexible_load,residential,287,0,1,0,0,1,wye,-64652.5265,-21250.2578
flex_689,hougang_405node,flexible_load,residential,287,0,0,1,0,1,wye,-45256.7685,-14875.1805
flex_690,hougang_405node,flexible_load,residential,287,0,0,0,1,1,wye,-84048.2844,-27625.3352
flex_691,hougang_405node,flexible_load,residential,288,0,1,0,0,1,wye,-156088.4979,-51303.8083
flex_692,hougang_405node,flexible_load,residential,288,0,0,1,0,1,wye,-108061.2678,-35518.0211
flex_693,hougang_405node,flexible_load,residential,288,0,0,0,1,1,wye,-96054.4602,-31571.5743
flex_694,hougang_405node,flexible_load,residential,289,0,1,0,0,1,wye,-102690.1067,-33752.6058
flex_695,hougang_405node,flexible_load,residential,289,0,0,1,0,1,wye,-188265.1956,-61879.7774
flex_696,hougang_405node,flexible_load,residential,289,0,0,0,1,1,wye,-222495.2312,-73130.646
flex_697,hougang_405node,flexible_load,residential,290,0,1,0,0,1,wye,-198406.0276,-65212.9076
flex_698,hougang_405node,flexible_load,residential,290,0,0,1,0,1,wye,-132270.6851,-43475.2718
flex_699,hougang_405node,flexible_load,residential,290,0,0,0,1,1,wye,-165338.3563,-54344.0897
flex_700,hougang_405node,flexible_load,industrial,294,0,1,0,0,1,wye,-73706.568,-24226.1773
flex_701,hougang_405node,flexible_load,industrial,294,0,0,1,0,1,wye,-92133.21,-30282.7217
flex_702,hougang_405node,flexible_load,industrial,294,0,0,0,1,1,wye,-110559.852,-36339.266
flex_703,hougang_405node,flexible_load,industrial,295,0,1,0,0,1,wye,-110559.852,-36339.266
flex_704,hougang_405node,flexible_load,industrial,295,0,0,1,0,1,wye,-110559.852,-36339.266
flex_705,hougang_405node,flexible_load,industrial,295,0,0,0,1,1,wye,-55279.926,-18169.633
flex_706,hougang_405node,flexible_load,industrial,296,0,1,0,0,1,wye,-61422.14,-20188.4811
flex_707,hougang_405node,flexible_load,industrial,296,0,0,1,0,1,wye,-73706.568,-24226.1773
flex_708,hougang_405node,flexible_load,industrial,296,0,0,0,1,1,wye,-49137.712,-16150.7849
flex_709,hougang_405node,flexible_load,industrial,297,0,1,0,0,1,wye,-119773.173,-39367.5382
flex_710,hougang_405node,flexible_load,industrial,297,0,0,1,0,1,wye,-55279.926,-18169.633
flex_711,hougang_405node,flexible_load,industrial,297,0,0,0,1,1,wye,-101346.531,-33310.9939
flex_712,hougang_405node,flexible_load,industrial,298,0,1,0,0,1,wye,-79848.782,-26245.0255
flex_713,hougang_405node,flexible_load,industrial,298,0,0,1,0,1,wye,-55279.926,-18169.633
flex_714,hougang_405node,flexible_load,industrial,298,0,0,0,1,1,wye,-49137.712,-16150.7849
flex_715,hougang_405node,flexible_load,industrial,299,0,1,0,0,1,wye,-82919.889,-27254.4495
flex_716,hougang_405node,flexible_load,industrial,299,0,0,1,0,1,wye,-92133.21,-30282.7217
flex_717,hougang_405node,flexible_load,industrial,299,0,0,0,1,1,wye,-101346.531,-33310.9939
flex_718,hougang_405node,flexible_load,industrial,300,0,1,0,0,1,wye,-92133.21,-30282.7217
flex_719,hougang_405node,flexible_load,industrial,300,0,0,1,0,1,wye,-73706.568,-24226.1773
flex_720,hougang_405node,flexible_load,industrial,300,0,0,0,1,1,wye,-110559.852,-36339.266
flex_721,hougang_405node,flexible_load,industrial,301,0,1,0,0,1,wye,-102791.2653,-33785.8551
flex_722,hougang_405node,flexible_load,industrial,301,0,0,1,0,1,wye,-123349.5183,-40543.0261
flex_723,hougang_405node,flexible_load,industrial,301,0,0,0,1,1,wye,-82233.0122,-27028.684
flex_724,hougang_405node,flexible_load,residential,302,0,1,0,0,1,wye,-68156.1584,-22401.8459
flex_725,hougang_405node,flexible_load,residential,302,0,0,1,0,1,wye,-60583.2519,-19912.7519
flex_726,hougang_405node,flexible_load,residential,302,0,0,0,1,1,wye,-98447.7843,-32358.2219
flex_727,hougang_405node,flexible_load,residential,303,0,1,0,0,1,wye,-53138.2612,-17465.7018
flex_728,hougang_405node,flexible_load,residential,303,0,0,1,0,1,wye,-82659.5174,-27168.8695
flex_729,hougang_405node,flexible_load,residential,303,0,0,0,1,1,wye,-41329.7587,-13584.4348
flex_730,hougang_405node,flexible_load,residential,304,0,1,0,0,1,wye,-57683.3591,-18959.6033
flex_731,hougang_405node,flexible_load,residential,304,0,0,1,0,1,wye,-107126.2384,-35210.6918
flex_732,hougang_405node,flexible_load,residential,304,0,0,0,1,1,wye,-82404.7987,-27085.1475
flex_733,hougang_405node,flexible_load,residential,305,0,1,0,0,1,wye,-90593.8793,-29776.7682
flex_734,hougang_405node,flexible_load,residential,305,0,0,1,0,1,wye,-140923.8123,-46319.4171
flex_735,hougang_405node,flexible_load,residential,305,0,0,0,1,1,wye,-70461.9061,-23159.7086
flex_736,hougang_405node,flexible_load,residential,306,0,1,0,0,1,wye,-44256.9914,-14546.5696
flex_737,hougang_405node,flexible_load,residential,306,0,0,1,0,1,wye,-56901.8461,-18702.7324
flex_738,hougang_405node,flexible_load,residential,306,0,0,0,1,1,wye,-88513.9828,-29093.1392
flex_739,hougang_405node,flexible_load,residential,307,0,1,0,0,1,wye,-80036.851,-26306.8408
flex_740,hougang_405node,flexible_load,residential,307,0,0,1,0,1,wye,-49253.4468,-16188.8251
flex_741,hougang_405node,flexible_load,residential,307,0,0,0,1,1,wye,-55410.1276,-18212.4282
flex_742,hougang_405node,flexible_load,residential,310,0,1,0,0,1,wye,-94150.2443,-30945.6888
flex_743,hougang_405node,flexible_load,residential,310,0,0,1,0,1,wye,-67250.1745,-22104.0634
flex_744,hougang_405node,flexible_load,residential,310,0,0,0,1,1,wye,-40350.1047,-13262.4381
flex_745,hougang_405node,flexible_load,mixed_commercial_residential,311,0,1,0,0,1,wye,-59976.8161,-19713.4261
flex_746,hougang_405node,flexible_load,mixed_commercial_residential,311,0,0,1,0,1,wye,-77969.8609,-25627.454
flex_747,hougang_405node,flexible_load,mixed_commercial_residential,311,0,0,0,1,1,wye,-41983.7713,-13799.3983
flex_748,hougang_405node,flexible_load,residential,312,0,1,0,0,1,wye,-45861.2001,-15073.8475
flex_749,hougang_405node,flexible_load,residential,312,0,0,1,0,1,wye,-72067.6001,-23687.4747
flex_750,hougang_405node,flexible_load,residential,312,0,0,0,1,1,wye,-78619.2002,-25840.8815
flex_751,hougang_405node,flexible_load,residential,313,0,1,0,0,1,wye,-56288.2324,-18501.0473
flex_752,hougang_405node,flexible_load,residential,313,0,0,1,0,1,wye,-50659.4092,-16650.9426
flex_753,hougang_405node,flexible_load,residential,313,0,0,0,1,1,wye,-61917.0556,-20351.152
flex_754,hougang_405node,flexible_load,mixed_commercial_residential,314,0,1,0,0,1,wye,-37614.9183,-12363.4258
flex_755,hougang_405node,flexible_load,mixed_commercial_residential,314,0,0,1,0,1,wye,-81498.9897,-26787.4225
flex_756,hougang_405node,flexible_load,mixed_commercial_residential,314,0,0,0,1,1,wye,-68960.6836,-22666.2806
flex_757,hougang_405node,flexible_load,residential,324,0,1,0,0,1,wye,-70831.72,-23281.2605
flex_758,hougang_405node,flexible_load,residential,324,0,0,1,0,1,wye,-84998.0641,-27937.5126
flex_759,hougang_405node,flexible_load,residential,324,0,0,0,1,1,wye,-56665.376,-18625.0084
flex_760,hougang_405node,flexible_load,mixed_commercial_residential,325,0,1,0,0,1,wye,-49273.3707,-16195.3738
flex_761,hougang_405node,flexible_load,mixed_commercial_residential,325,0,0,1,0,1,wye,-49273.3707,-16195.3738
flex_762,hougang_405node,flexible_load,mixed_commercial_residential,325,0,0,0,1,1,wye,-65697.8276,-21593.8317
flex_763,hougang_405node,flexible_load,industrial,327,0,1,0,0,1,wye,-5950000.0,-1955670.426
flex_764,hougang_405node,flexible_load,industrial,327,0,0,1,0,1,wye,-4250000.0,-1396907.447
flex_765,hougang_405node,flexible_load,industrial,327,0,0,0,1,1,wye,-2550000.0,-838144.4682
flex_766,hougang_405node,flexible_load,industrial,351,0,1,0,0,1,wye,-119773.173,-39367.5382
flex_767,hougang_405node,flexible_load,industrial,351,0,0,1,0,1,wye,-92133.21,-30282.7217
flex_768,hougang_405node,flexible_load,industrial,351,0,0,0,1,1,wye,-64493.247,-21197.9052
flex_769,hougang_405node,flexible_load,industrial,353,0,1,0,0,1,wye,-61422.14,-20188.4811
flex_770,hougang_405node,flexible_load,industrial,353,0,0,1,0,1,wye,-36853.284,-12113.0887
flex_771,hougang_405node,flexible_load,industrial,353,0,0,0,1,1,wye,-85990.996,-28263.8736
flex_772,hougang_405node,flexible_load,industrial,356,0,1,0,0,1,wye,-55279.926,-18169.633
flex_773,hougang_405node,flexible_load,industrial,356,0,0,1,0,1,wye,-73706.568,-24226.1773
flex_774,hougang_405node,flexible_load,industrial,356,0,0,0,1,1,wye,-55279.926,-18169.633
flex_775,hougang_405node,flexible_load,industrial,363,0,1,0,0,1,wye,-101346.531,-33310.9939
flex_776,hougang_405node,flexible_load,industrial,363,0,0,1,0,1,wye,-110559.852,-36339.266
flex_777,hougang_405node,flexible_load,industrial,363,0,0,0,1,1,wye,-64493.247,-21197.9052
flex_778,hougang_405node,flexible_load,residential,370,0,1,0,0,1,wye,-84783.4261,-27866.9645
flex_779,hougang_405node,flexible_load,residential,370,0,0,1,0,1,wye,-145343.0161,-47771.9392
flex_780,hougang_405node,flexible_load,residential,370,0,0,0,1,1,wye,-133231.0981,-43790.9443
flex_781,hougang_405node,flexible_load,residential,371,0,1,0,0,1,wye,-74078.5424,-24348.4394
flex_782,hougang_405node,flexible_load,residential,371,0,0,1,0,1,wye,-74078.5424,-24348.4394
flex_783,hougang_405node,flexible_load,residential,371,0,0,0,1,1,wye,-74078.5424,-24348.4394
flex_784,hougang_405node,flexible_load,residential,372,0,1,0,0,1,wye,-52908.1612,-17390.0716
flex_785,hougang_405node,flexible_load,residential,372,0,0,1,0,1,wye,-88180.2687,-28983.4527
flex_786,hougang_405node,flexible_load,residential,372,0,0,0,1,1,wye,-123452.3762,-40576.8338
flex_787,hougang_405node,flexible_load,residential,373,0,1,0,0,1,wye,-70544.215,-23186.7622
flex_788,hougang_405node,flexible_load,residential,373,0,0,1,0,1,wye,-79362.2418,-26085.1074
flex_789,hougang_405node,flexible_load,residential,373,0,0,0,1,1,wye,-114634.3493,-37678.4885
flex_790,hougang_405node,flexible_load,residential,374,0,1,0,0,1,wye,-94621.9681,-31100.7369
flex_791,hougang_405node,flexible_load,residential,374,0,0,1,0,1,wye,-65507.5164,-21531.2794
flex_792,hougang_405node,flexible_load,residential,374,0,0,0,1,1,wye,-58228.9035,-19138.915
flex_793,hougang_405node,flexible_load,residential,375,0,1,0,0,1,wye,-72748.7217,-23911.3485
flex_794,hougang_405node,flexible_load,residential,375,0,0,1,0,1,wye,-79362.2418,-26085.1074
flex_795,hougang_405node,flexible_load,residential,375,0,0,0,1,1,wye,-46294.6411,-15216.3127
flex_796,hougang_405node,flexible_load,residential,376,0,1,0,0,1,wye,-72748.7217,-23911.3485
flex_797,hougang_405node,flexible_load,residential,376,0,0,1,0,1,wye,-72748.7217,-23911.3485
flex_798,hougang_405node,flexible_load,residential,376,0,0,0,1,1,wye,-52908.1612,-17390.0716
flex_799,hougang_405node,flexible_load,residential,377,0,1,0,0,1,wye,-52908.1612,-17390.0716
flex_800,hougang_405node,flexible_load,residential,377,0,0,1,0,1,wye,-79362.2418,-26085.1074
flex_801,hougang_405node,flexible_load,residential,377,0,0,0,1,1,wye,-66135.2015,-21737.5895
flex_802,hougang_405node,flexible_load,residential,378,0,1,0,0,1,wye,-39681.1209,-13042.5537
flex_803,hougang_405node,flexible_load,residential,378,0,0,1,0,1,wye,-66135.2015,-21737.5895
flex_804,hougang_405node,flexible_load,residential,378,0,0,0,1,1,wye,-92589.2821,-30432.6253
flex_805,hougang_405node,flexible_load,residential,379,0,1,0,0,1,wye,-66135.2015,-21737.5895
flex_806,hougang_405node,flexible_load,residential,379,0,0,1,0,1,wye,-46294.6411,-15216.3127
flex_807,hougang_405node,flexible_load,residential,379,0,0,0,1,1,wye,-85975.762,-28258.8664
flex_808,hougang_405node,flexible_load,residential,380,0,1,0,0,1,wye,-92864.6165,-30523.1234
flex_809,hougang_405node,flexible_load,residential,380,0,0,1,0,1,wye,-120724.0014,-39680.0604
flex_810,hougang_405node,flexible_load,residential,380,0,0,0,1,1,wye,-65005.2315,-21366.1864
flex_811,hougang_405node,flexible_load,residential,382,0,1,0,0,1,wye,-66135.2015,-21737.5895
flex_812,hougang_405node,flexible_load,residential,382,0,0,1,0,1,wye,-79362.2418,-26085.1074
flex_813,hougang_405node,flexible_load,residential,382,0,0,0,1,1,wye,-52908.1612,-17390.0716
flex_814,hougang_405node,flexible_load,residential,384,0,1,0,0,1,wye,-92589.2821,-30432.6253
flex_815,hougang_405node,flexible_load,residential,384,0,0,1,0,1,wye,-66135.2015,-21737.5895
flex_816,hougang_405node,flexible_load,residential,384,0,0,0,1,1,wye,-39681.1209,-13042.5537
flex_817,hougang_405node,flexible_load,residential,385,0,1,0,0,1,wye,-39681.1209,-13042.5537
flex_818,hougang_405node,flexible_load,residential,385,0,0,1,0,1,wye,-72748.7217,-23911.3485
flex_819,hougang_405node,flexible_load,residential,385,0,0,0,1,1,wye,-85975.762,-28258.8664
flex_820,hougang_405node,flexible_load,residential,386,0,1,0,0,1,wye,-52908.1612,-17390.0716
flex_821,hougang_405node,flexible_load,residential,386,0,0,1,0,1,wye,-72748.7217,-23911.3485
flex_822,hougang_405node,flexible_load,residential,386,0,0,0,1,1,wye,-72748.7217,-23911.3485
flex_823,hougang_405node,flexible_load,residential,387,0,1,0,0,1,wye,-84998.0641,-27937.5126
flex_824,hougang_405node,flexible_load,residential,387,0,0,1,0,1,wye,-77914.8921,-25609.3866
flex_825,hougang_405node,flexible_load,residential,387,0,0,0,1,1,wye,-49582.204,-16296.8824
flex_826,hougang_405node,flexible_load,residential,389,0,1,0,0,1,wye,-53483.1714,-17579.0683
flex_827,hougang_405node,flexible_load,residential,389,0,0,1,0,1,wye,-48134.8543,-15821.1615
flex_828,hougang_405node,flexible_load,residential,389,0,0,0,1,1,wye,-58831.4885,-19336.9752
flex_829,hougang_405node,flexible_load,residential,393,0,1,0,0,1,wye,-59262.8339,-19478.7515
flex_830,hougang_405node,flexible_load,residential,393,0,0,1,0,1,wye,-96302.1051,-31652.9712
flex_831,hougang_405node,flexible_load,residential,393,0,0,0,1,1,wye,-66670.6882,-21913.5955
flex_832,hougang_405node,flexible_load,residential,405,0,1,0,0,1,wye,-96123.6096,-31594.3026
flex_833,hougang_405node,flexible_load,residential,405,0,0,1,0,1,wye,-115348.3315,-37913.1631
flex_834,hougang_405node,flexible_load,residential,405,0,0,0,1,1,wye,-76898.8877,-25275.4421
flex_835,hougang_405node,flexible_load,industrial,121,0,1,0,0,1,wye,-92563.4306,-30424.1284
flex_836,hougang_405node,flexible_load,industrial,121,0,0,1,0,1,wye,-59505.0625,-19558.3682
flex_837,hougang_405node,flexible_load,industrial,121,0,0,0,1,1,wye,-46281.7153,-15212.0642
flex_838,hougang_405node,flexible_load,industrial,177,0,1,0,0,1,wye,-2550000.0,-838144.4682
flex_839,hougang_405node,flexible_load,industrial,177,0,0,1,0,1,wye,-5100000.0,-1676288.936
flex_840,hougang_405node,flexible_load,industrial,177,0,0,0,1,1,wye,-5100000.0,-1676288.936
flex_841,hougang_405node,flexible_load,industrial,178,0,1,0,0,1,wye,-2975000.0,-977835.2129
flex_842,hougang_405node,flexible_load,industrial,178,0,0,1,0,1,wye,-3825000.0,-1257216.702
flex_843,hougang_405node,flexible_load,industrial,178,0,0,0,1,1,wye,-5950000.0,-1955670.426
flex_844,hougang_405node,flexible_load,industrial,179,0,1,0,0,1,wye,-2975000.0,-977835.2129
flex_845,hougang_405node,flexible_load,industrial,179,0,0,1,0,1,wye,-3825000.0,-1257216.702
flex_846,hougang_405node,flexible_load,industrial,179,0,0,0,1,1,wye,-5950000.0,-1955670.426
flex_847,hougang_405node,flexible_load,mixed_commercial_residential,180,0,1,0,0,1,wye,-2444838.668,-803579.6098
flex_848,hougang_405node,flexible_load,mixed_commercial_residential,180,0,0,1,0,1,wye,-2173189.927,-714292.9865
flex_849,hougang_405node,flexible_load,mixed_commercial_residential,180,0,0,0,1,1,wye,-3531433.631,-1160726.103
flex_850,hougang_405node,flexible_load,residential,182,0,1,0,0,1,wye,-118104.6819,-38819.1317
flex_851,hougang_405node,flexible_load,residential,182,0,0,1,0,1,wye,-84360.4871,-27727.9512
flex_852,hougang_405node,flexible_load,residential,182,0,0,0,1,1,wye,-50616.2922,-16636.7707
flex_853,hougang_405node,flexible_load,mixed_commercial_residential,183,0,1,0,0,1,wye,-101417.617,-33334.3587
flex_854,hougang_405node,flexible_load,mixed_commercial_residential,183,0,0,1,0,1,wye,-236641.1064,-77780.1703
flex_855,hougang_405node,flexible_load,mixed_commercial_residential,183,0,0,0,1,1,wye,-169029.3617,-55557.2645
flex_856,hougang_405node,flexible_load,residential,184,0,1,0,0,1,wye,-52130.9318,-17134.6087
flex_857,hougang_405node,flexible_load,residential,184,0,0,1,0,1,wye,-89367.3116,-29373.6148
flex_858,hougang_405node,flexible_load,residential,184,0,0,0,1,1,wye,-81920.0356,-26925.8136
flex_859,hougang_405node,flexible_load,residential,185,0,1,0,0,1,wye,-176355.9695,-57965.404
flex_860,hougang_405node,flexible_load,residential,185,0,0,1,0,1,wye,-122092.5942,-40129.8951
flex_861,hougang_405node,flexible_load,residential,185,0,0,0,1,1,wye,-108526.7504,-35671.0179
flex_862,hougang_405node,flexible_load,residential,186,0,1,0,0,1,wye,-51208.9401,-16831.5646
flex_863,hougang_405node,flexible_load,residential,186,0,0,1,0,1,wye,-62588.7045,-20571.9123
flex_864,hougang_405node,flexible_load,residential,186,0,0,0,1,1,wye,-56898.8223,-18701.7385
flex_865,hougang_405node,flexible_load,mixed_commercial_residential,188,0,1,0,0,1,wye,-76215.5525,-25050.8407
flex_866,hougang_405node,flexible_load,mixed_commercial_residential,188,0,0,1,0,1,wye,-52764.6133,-17342.8897
flex_867,hougang_405node,flexible_load,mixed_commercial_residential,188,0,0,0,1,1,wye,-46901.8784,-15415.9019
flex_868,hougang_405node,flexible_load,residential,189,0,1,0,0,1,wye,-105267.9809,-34599.9121
flex_869,hougang_405node,flexible_load,residential,189,0,0,1,0,1,wye,-126321.5771,-41519.8945
flex_870,hougang_405node,flexible_load,residential,189,0,0,0,1,1,wye,-84214.3847,-27679.9297
flex_871,hougang_405node,flexible_load,residential,190,0,1,0,0,1,wye,-50763.0921,-16685.0215
flex_872,hougang_405node,flexible_load,residential,190,0,0,1,0,1,wye,-101526.1842,-33370.043
flex_873,hougang_405node,flexible_load,residential,190,0,0,0,1,1,wye,-101526.1842,-33370.043
flex_874,hougang_405node,flexible_load,residential,191,0,1,0,0,1,wye,-116724.9425,-38365.6333
flex_875,hougang_405node,flexible_load,residential,191,0,0,1,0,1,wye,-75037.463,-24663.6214
flex_876,hougang_405node,flexible_load,residential,191,0,0,0,1,1,wye,-58362.4712,-19182.8166
flex_877,hougang_405node,flexible_load,industrial,192,0,1,0,0,1,wye,-214977.49,-70659.6839
flex_878,hougang_405node,flexible_load,industrial,192,0,0,1,0,1,wye,-153555.35,-50471.2028
flex_879,hougang_405node,flexible_load,industrial,192,0,0,0,1,1,wye,-92133.21,-30282.7217
flex_880,hougang_405node,flexible_load,industrial,193,0,1,0,0,1,wye,-92133.21,-30282.7217
flex_881,hougang_405node,flexible_load,industrial,193,0,0,1,0,1,wye,-119773.173,-39367.5382
flex_882,hougang_405node,flexible_load,industrial,193,0,0,0,1,1,wye,-64493.247,-21197.9052
flex_883,hougang_405node,flexible_load,industrial,194,0,1,0,0,1,wye,-73706.568,-24226.1773
flex_884,hougang_405node,flexible_load,industrial,194,0,0,1,0,1,wye,-67564.354,-22207.3292
flex_885,hougang_405node,flexible_load,industrial,194,0,0,0,1,1,wye,-42995.498,-14131.9368
flex_886,hougang_405node,flexible_load,industrial,195,0,1,0,0,1,wye,-36853.284,-12113.0887
flex_887,hougang_405node,flexible_load,industrial,195,0,0,1,0,1,wye,-67564.354,-22207.3292
flex_888,hougang_405node,flexible_load,industrial,195,0,0,0,1,1,wye,-79848.782,-26245.0255
flex_889,hougang_405node,flexible_load,industrial,196,0,1,0,0,1,wye,-138199.815,-45424.0825
flex_890,hougang_405node,flexible_load,industrial,196,0,0,1,0,1,wye,-184266.42,-60565.4434
flex_891,hougang_405node,flexible_load,industrial,196,0,0,0,1,1,wye,-138199.815,-45424.0825
flex_892,hougang_405node,flexible_load,industrial,197,0,1,0,0,1,wye,-61674.7592,-20271.513
flex_893,hougang_405node,flexible_load,industrial,197,0,0,1,0,1,wye,-123349.5183,-40543.0261
flex_894,hougang_405node,flexible_load,industrial,197,0,0,0,1,1,wye,-123349.5183,-40543.0261
flex_895,hougang_405node,flexible_load,industrial,198,0,1,0,0,1,wye,-55279.926,-18169.633
flex_896,hougang_405node,flexible_load,industrial,198,0,0,1,0,1,wye,-85990.996,-28263.8736
flex_897,hougang_405node,flexible_load,industrial,198,0,0,0,1,1,wye,-42995.498,-14131.9368
flex_898,hougang_405node,flexible_load,industrial,199,0,1,0,0,1,wye,-168910.885,-55518.3231
flex_899,hougang_405node,flexible_load,industrial,199,0,0,1,0,1,wye,-138199.815,-45424.0825
flex_900,hougang_405node,flexible_load,industrial,199,0,0,0,1,1,wye,-153555.35,-50471.2028
flex_901,hougang_405node,flexible_load,industrial,200,0,1,0,0,1,wye,-73706.568,-24226.1773
flex_902,hougang_405node,flexible_load,industrial,200,0,0,1,0,1,wye,-101346.531,-33310.9939
flex_903,hougang_405node,flexible_load,industrial,200,0,0,0,1,1,wye,-101346.531,-33310.9939
flex_904,hougang_405node,flexible_load,industrial,201,0,1,0,0,1,wye,-147413.136,-48452.3547
flex_905,hougang_405node,flexible_load,industrial,201,0,0,1,0,1,wye,-147413.136,-48452.3547
flex_906,hougang_405node,flexible_load,industrial,201,0,0,0,1,1,wye,-73706.568,-24226.1773
flex_907,hougang_405node,flexible_load,industrial,202,0,1,0,0,1,wye,-98275.424,-32301.5698
flex_908,hougang_405node,flexible_load,industrial,202,0,0,1,0,1,wye,-147413.136,-48452.3547
flex_909,hougang_405node,flexible_load,industrial,202,0,0,0,1,1,wye,-122844.28,-40376.9622
flex_910,hougang_405node,flexible_load,industrial,203,0,1,0,0,1,wye,-93704.2539,-30799.0988
flex_911,hougang_405node,flexible_load,industrial,203,0,0,1,0,1,wye,-64872.1758,-21322.453
flex_912,hougang_405node,flexible_load,industrial,203,0,0,0,1,1,wye,-57664.1562,-18953.2916
flex_913,hougang_405node,flexible_load,residential,204,0,1,0,0,1,wye,-74078.5424,-24348.4394
flex_914,hougang_405node,flexible_load,residential,204,0,0,1,0,1,wye,-74078.5424,-24348.4394
flex_915,hougang_405node,flexible_load,residential,204,0,0,0,1,1,wye,-74078.5424,-24348.4394
flex_916,hougang_405node,flexible_load,residential,205,0,1,0,0,1,wye,-68739.4363,-22593.5601
flex_917,hougang_405node,flexible_load,residential,205,0,0,1,0,1,wye,-48117.6054,-15815.4921
flex_918,hougang_405node,flexible_load,residential,205,0,0,0,1,1,wye,-89361.2671,-29371.6281
flex_919,hougang_405node,flexible_load,industrial,208,0,1,0,0,1,wye,-3475226.734,-1142251.789
flex_920,hougang_405node,flexible_load,industrial,208,0,0,1,0,1,wye,-2896022.279,-951876.4912
flex_921,hougang_405node,flexible_load,industrial,208,0,0,0,1,1,wye,-2316817.823,-761501.1929
flex_922,hougang_405node,flexible_load,residential,209,0,1,0,0,1,wye,-491887.9257,-161675.7427
flex_923,hougang_405node,flexible_load,residential,209,0,0,1,0,1,wye,-843236.444,-277158.416
flex_924,hougang_405node,flexible_load,residential,209,0,0,0,1,1,wye,-772966.7403,-254061.8814
flex_925,hougang_405node,flexible_load,residential,210,0,1,0,0,1,wye,-52098.3218,-17123.8903
flex_926,hougang_405node,flexible_load,residential,210,0,0,1,0,1,wye,-84659.7729,-27826.3217
flex_927,hougang_405node,flexible_load,residential,210,0,0,0,1,1,wye,-58610.612,-19264.3766
flex_928,hougang_405node,flexible_load,residential,235,0,1,0,0,1,wye,-70190.8059,-23070.6022
flex_929,hougang_405node,flexible_load,residential,235,0,0,1,0,1,wye,-122833.9103,-40373.5539
flex_930,hougang_405node,flexible_load,residential,235,0,0,0,1,1,wye,-70190.8059,-23070.6022
flex_931,hougang_405node,flexible_load,residential,243,0,1,0,0,1,wye,-39681.1209,-13042.5537
