definition_name,time_period,value
photovoltaic,01T10:00,0.08
photovoltaic,01T10:30,0.1025
photovoltaic,01T11:00,0.125
photovoltaic,01T11:30,0.1475
photovoltaic,01T12:00,0.17
photovoltaic,01T12:30,0.186666666666667
photovoltaic,01T13:00,0.203333333333333
photovoltaic,01T13:30,0.22
photovoltaic,01T14:00,0.184
photovoltaic,01T14:30,0.148
photovoltaic,01T15:00,0.112
photovoltaic,01T15:30,0.076
photovoltaic,01T16:00,0.04
photovoltaic,01T16:30,0.02
photovoltaic,01T17:00,0
photovoltaic,01T17:30,0
photovoltaic,01T18:00,0
photovoltaic,01T18:30,0
photovoltaic,01T19:00,0
photovoltaic,01T19:30,0
photovoltaic,01T20:00,0
photovoltaic,01T20:30,0
photovoltaic,01T21:00,0
photovoltaic,01T21:30,0
photovoltaic,01T22:00,0
photovoltaic,01T22:30,0
photovoltaic,01T23:00,0
photovoltaic,01T23:30,0
photovoltaic,02T00:00,0
photovoltaic,02T00:30,0
photovoltaic,02T01:00,0
photovoltaic,02T01:30,0
photovoltaic,02T02:00,0
photovoltaic,02T02:30,0
photovoltaic,02T03:00,0
photovoltaic,02T03:30,0
photovoltaic,02T04:00,0
photovoltaic,02T04:30,0
photovoltaic,02T05:00,0
photovoltaic,02T05:30,0
photovoltaic,02T06:00,0
photovoltaic,02T06:30,0
photovoltaic,02T07:00,0
photovoltaic,02T07:30,0
photovoltaic,02T08:00,0.0133333333333333
photovoltaic,02T08:30,0.0266666666666667
photovoltaic,02T09:00,0.04
photovoltaic,02T09:30,0.06
photovoltaic,02T10:00,0.08
photovoltaic,02T10:30,0.1025
photovoltaic,02T11:00,0.125
photovoltaic,02T11:30,0.1475
photovoltaic,02T12:00,0.17
photovoltaic,02T12:30,0.186666666666667
photovoltaic,02T13:00,0.203333333333333
photovoltaic,02T13:30,0.22
photovoltaic,02T14:00,0.184
photovoltaic,02T14:30,0.148
photovoltaic,02T15:00,0.112
photovoltaic,02T15:30,0.076
photovoltaic,02T16:00,0.04
photovoltaic,02T16:30,0.02
photovoltaic,02T17:00,0
photovoltaic,02T17:30,0
photovoltaic,02T18:00,0
photovoltaic,02T18:30,0
photovoltaic,02T19:00,0
photovoltaic,02T19:30,0
photovoltaic,02T20:00,0
photovoltaic,02T20:30,0
photovoltaic,02T21:00,0
photovoltaic,02T21:30,0
photovoltaic,02T22:00,0
photovoltaic,02T22:30,0
photovoltaic,02T23:00,0
photovoltaic,02T23:30,0
solarthermal,01T00:00,0
solarthermal,01T00:30,0
solarthermal,01T01:00,0
solarthermal,01T01:30,0
solarthermal,01T02:00,0
solarthermal,01T02:30,0
solarthermal,01T03:00,0
solarthermal,01T03:30,0
solarthermal,01T04:00,0
solarthermal,01T04:30,0
solarthermal,01T05:00,0
solarthermal,01T05:30,0
solarthermal,01T06:00,0
solarthermal,01T06:30,0
solarthermal,01T07:00,0
solarthermal,01T07:30,0
solarthermal,01T08:00,0.0133333333333333
solarthermal,01T08:30,0.0266666666666667
solarthermal,01T09:00,0.04
solarthermal,01T09:30,0.06
solarthermal,01T10:00,0.08
solarthermal,01T10:30,0.1025
solarthermal,01T11:00,0.125
