"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","PRIRESE","01 Mar 2021","4","0.39"
"MRP","PRIRESE","01 Mar 2021","5","0.39"
"MRP","PRIRESE","01 Mar 2021","6","0.39"
"MRP","PRIRESE","01 Mar 2021","7","0.39"
"MRP","PRIRESE","01 Mar 2021","8","0.39"
"MRP","PRIRESE","01 Mar 2021","9","0.39"
"MRP","PRIRESE","01 Mar 2021","10","0.33"
"MRP","PRIRESE","01 Mar 2021","11","0.44"
"MRP","PRIRESE","01 Mar 2021","12","0.47"
"MRP","PRIRESE","01 Mar 2021","13","0.39"
"MRP","PRIRESE","01 Mar 2021","14","0.39"
"MRP","PRIRESE","01 Mar 2021","15","0.33"
"MRP","PRIRESE","01 Mar 2021","16","0.33"
"MRP","PRIRESE","01 Mar 2021","17","0.33"
"MRP","PRIRESE","01 Mar 2021","18","0.33"
"MRP","PRIRESE","01 Mar 2021","19","0.04"
"MRP","PRIRESE","01 Mar 2021","20","0.15"
"MRP","PRIRESE","01 Mar 2021","21","0.02"
"MRP","PRIRESE","01 Mar 2021","22","0.04"
"MRP","PRIRESE","01 Mar 2021","23","0.04"
"MRP","PRIRESE","01 Mar 2021","24","0.04"
"MRP","PRIRESE","01 Mar 2021","25","0.02"
"MRP","PRIRESE","01 Mar 2021","26","0.02"
"MRP","PRIRESE","01 Mar 2021","27","0.04"
"MRP","PRIRESE","01 Mar 2021","28","0.04"
"MRP","PRIRESE","01 Mar 2021","29","0.33"
"MRP","PRIRESE","01 Mar 2021","30","0.30"
"MRP","PRIRESE","01 Mar 2021","31","0.33"
"MRP","PRIRESE","01 Mar 2021","32","0.33"
"MRP","PRIRESE","01 Mar 2021","33","0.33"
"MRP","PRIRESE","01 Mar 2021","34","0.39"
"MRP","PRIRESE","01 Mar 2021","35","0.22"
"MRP","PRIRESE","01 Mar 2021","36","0.04"
"MRP","PRIRESE","01 Mar 2021","37","0.04"
"MRP","PRIRESE","01 Mar 2021","38","0.04"
"MRP","PRIRESE","01 Mar 2021","39","0.02"
"MRP","PRIRESE","01 Mar 2021","40","0.04"
"MRP","PRIRESE","01 Mar 2021","41","0.04"
"MRP","PRIRESE","01 Mar 2021","42","0.02"
"MRP","PRIRESE","01 Mar 2021","43","0.01"
"MRP","PRIRESE","01 Mar 2021","44","0.02"
"MRP","PRIRESE","01 Mar 2021","45","0.02"
