definition_name,time_period,value
singapore_base_load,04T13:30,0.9979416691675027
singapore_base_load,04T14:00,0.9982059518757546
singapore_base_load,04T14:30,0.9960851095488679
singapore_base_load,04T15:00,0.9957570237073524
singapore_base_load,04T15:30,0.9956846010373408
singapore_base_load,04T16:00,0.9940491240688788
singapore_base_load,04T16:30,0.9889382095079967
singapore_base_load,04T17:00,0.9785812883548569
singapore_base_load,04T17:30,0.9610790257384204
singapore_base_load,04T18:00,0.9494673597020414
singapore_base_load,04T18:30,0.9516413572740288
singapore_base_load,04T19:00,0.9543572021372156
singapore_base_load,04T19:30,0.9514032230771892
singapore_base_load,04T20:00,0.9448046361760417
singapore_base_load,04T20:30,0.9385143204193237
singapore_base_load,04T21:00,0.928578909825792
singapore_base_load,04T21:30,0.9109703156702257
singapore_base_load,04T22:00,0.8902400733773345
singapore_base_load,04T22:30,0.8708458458855919
singapore_base_load,04T23:00,0.8505240982595422
singapore_base_load,04T23:30,0.8290041479595102
singapore_base_load,05T00:00,0.8082525199539546
singapore_base_load,05T00:30,0.7920586195855431
singapore_base_load,05T01:00,0.779802268841179
singapore_base_load,05T01:30,0.7692820883615318
singapore_base_load,05T02:00,0.7609447077336003
singapore_base_load,05T02:30,0.7539761763237466
singapore_base_load,05T03:00,0.7486171570706922
singapore_base_load,05T03:30,0.7455490631513626
singapore_base_load,05T04:00,0.744848178757615
singapore_base_load,05T04:30,0.748067526459318
singapore_base_load,05T05:00,0.7582621622773361
singapore_base_load,05T05:30,0.7784550273062982
singapore_base_load,05T06:00,0.803390088009211
singapore_base_load,05T06:30,0.8251599350307555
singapore_base_load,05T07:00,0.8517157700246742
singapore_base_load,05T07:30,0.8901677865685973
singapore_base_load,05T08:00,0.930388824059248
singapore_base_load,05T08:30,0.9560000653664943
singapore_base_load,05T09:00,0.9711797670645058
singapore_base_load,05T09:30,0.9812891738522767
singapore_base_load,05T10:00,0.989969183218668
singapore_base_load,05T10:30,0.9943764377973785
singapore_base_load,05T11:00,0.9924118110596775
singapore_base_load,05T11:30,0.9836789554847477
singapore_base_load,05T12:00,0.9763237447102364
singapore_base_load,05T12:30,0.9782012413166228
singapore_base_load,05T13:00,0.9851019167174602
singapore_base_load,05T13:30,0.9898625723028347
