"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","CONRESA","01 Jun 2021","6","0.50"
"MRP","CONRESA","01 Jun 2021","7","0.50"
"MRP","CONRESA","01 Jun 2021","8","0.50"
"MRP","CONRESA","01 Jun 2021","9","0.50"
"MRP","CONRESA","01 Jun 2021","10","0.50"
"MRP","CONRESA","01 Jun 2021","11","1.20"
"MRP","CONRESA","01 Jun 2021","12","1.33"
"MRP","CONRESA","01 Jun 2021","13","1.20"
"MRP","CONRESA","01 Jun 2021","14","0.99"
"MRP","CONRESA","01 Jun 2021","15","3.23"
"MRP","CONRESA","01 Jun 2021","16","9.76"
"MRP","CONRESA","01 Jun 2021","17","1.20"
"MRP","CONRESA","01 Jun 2021","18","0.33"
"MRP","CONRESA","01 Jun 2021","19","0.19"
"MRP","CONRESA","01 Jun 2021","20","0.10"
"MRP","CONRESA","01 Jun 2021","21","0.10"
"MRP","CONRESA","01 Jun 2021","22","0.10"
"MRP","CONRESA","01 Jun 2021","23","0.49"
"MRP","CONRESA","01 Jun 2021","24","0.10"
"MRP","CONRESA","01 Jun 2021","25","0.10"
"MRP","CONRESA","01 Jun 2021","26","0.10"
"MRP","CONRESA","01 Jun 2021","27","0.10"
"MRP","CONRESA","01 Jun 2021","28","0.49"
"MRP","CONRESA","01 Jun 2021","29","0.49"
"MRP","CONRESA","01 Jun 2021","30","0.49"
"MRP","CONRESA","01 Jun 2021","31","0.10"
"MRP","CONRESA","01 Jun 2021","32","0.10"
"MRP","CONRESA","01 Jun 2021","33","0.10"
"MRP","CONRESA","01 Jun 2021","34","0.49"
"MRP","CONRESA","01 Jun 2021","35","0.49"
"MRP","CONRESA","01 Jun 2021","36","0.49"
"MRP","CONRESA","01 Jun 2021","37","1.33"
"MRP","CONRESA","01 Jun 2021","38","1.73"
"MRP","CONRESA","01 Jun 2021","39","1.33"
"MRP","CONRESA","01 Jun 2021","40","1.33"
"MRP","CONRESA","01 Jun 2021","41","0.05"
"MRP","CONRESA","01 Jun 2021","42","0.05"
"MRP","CONRESA","01 Jun 2021","43","0.49"
"MRP","CONRESA","01 Jun 2021","44","1.20"
"MRP","CONRESA","01 Jun 2021","45","0.50"
"MRP","CONRESA","01 Jun 2021","46","7.42"
"MRP","CONRESA","01 Jun 2021","47","0.99"
"MRP","CONRESA","01 Jun 2021","48","0.99"
"MRP","CONRESB","01 Jun 2021","1","1.02"
"MRP","CONRESB","01 Jun 2021","2","0.84"
"MRP","CONRESB","01 Jun 2021","3","0.84"
"MRP","CONRESB","01 Jun 2021","4","0.42"
"MRP","CONRESB","01 Jun 2021","5","0.42"
"MRP","CONRESB","01 Jun 2021","6","0.42"
"MRP","CONRESB","01 Jun 2021","7","0.42"
"MRP","CONRESB","01 Jun 2021","8","0.42"
"MRP","CONRESB","01 Jun 2021","9","0.42"
"MRP","CONRESB","01 Jun 2021","10","0.42"
"MRP","CONRESB","01 Jun 2021","11","1.02"
"MRP","CONRESB","01 Jun 2021","12","1.13"
"MRP","CONRESB","01 Jun 2021","13","1.02"
"MRP","CONRESB","01 Jun 2021","14","0.84"
"MRP","CONRESB","01 Jun 2021","15","2.75"
"MRP","CONRESB","01 Jun 2021","16","8.29"
"MRP","CONRESB","01 Jun 2021","17","1.02"
"MRP","CONRESB","01 Jun 2021","18","0.28"
"MRP","CONRESB","01 Jun 2021","19","0.16"
"MRP","CONRESB","01 Jun 2021","20","0.08"
"MRP","CONRESB","01 Jun 2021","21","0.08"
"MRP","CONRESB","01 Jun 2021","22","0.08"
"MRP","CONRESB","01 Jun 2021","23","0.42"
"MRP","CONRESB","01 Jun 2021","24","0.09"
"MRP","CONRESB","01 Jun 2021","25","0.08"
"MRP","CONRESB","01 Jun 2021","26","0.08"
"MRP","CONRESB","01 Jun 2021","27","0.08"
"MRP","CONRESB","01 Jun 2021","28","0.42"
"MRP","CONRESB","01 Jun 2021","29","0.42"
"MRP","CONRESB","01 Jun 2021","30","0.42"
"MRP","CONRESB","01 Jun 2021","31","0.09"
