"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","CONRESA","01 Apr 2021","19","17.90"
"MRP","CONRESA","01 Apr 2021","20","32.31"
"MRP","CONRESA","01 Apr 2021","21","49.88"
"MRP","CONRESA","01 Apr 2021","22","51.88"
"MRP","CONRESA","01 Apr 2021","23","50.20"
"MRP","CONRESA","01 Apr 2021","24","33.19"
"MRP","CONRESA","01 Apr 2021","25","57.91"
"MRP","CONRESA","01 Apr 2021","26","22.11"
"MRP","CONRESA","01 Apr 2021","27","17.18"
"MRP","CONRESA","01 Apr 2021","28","16.22"
"MRP","CONRESA","01 Apr 2021","29","17.09"
"MRP","CONRESA","01 Apr 2021","30","13.33"
"MRP","CONRESA","01 Apr 2021","31","13.27"
"MRP","CONRESA","01 Apr 2021","32","12.41"
"MRP","CONRESA","01 Apr 2021","33","12.18"
"MRP","CONRESA","01 Apr 2021","34","12.00"
"MRP","CONRESA","01 Apr 2021","35","5.00"
"MRP","CONRESA","01 Apr 2021","36","4.61"
"MRP","CONRESA","01 Apr 2021","37","3.74"
"MRP","CONRESA","01 Apr 2021","38","12.12"
"MRP","CONRESA","01 Apr 2021","39","36.41"
"MRP","CONRESA","01 Apr 2021","40","38.72"
"MRP","CONRESA","01 Apr 2021","41","17.28"
"MRP","CONRESA","01 Apr 2021","42","15.87"
"MRP","CONRESA","01 Apr 2021","43","10.00"
"MRP","CONRESA","01 Apr 2021","44","3.00"
"MRP","CONRESA","01 Apr 2021","45","1.67"
"MRP","CONRESA","01 Apr 2021","46","0.50"
"MRP","CONRESA","01 Apr 2021","47","0.05"
"MRP","CONRESA","01 Apr 2021","48","0.99"
"MRP","CONRESB","01 Apr 2021","1","1.70"
"MRP","CONRESB","01 Apr 2021","2","1.70"
"MRP","CONRESB","01 Apr 2021","3","1.70"
"MRP","CONRESB","01 Apr 2021","4","1.70"
"MRP","CONRESB","01 Apr 2021","5","1.70"
"MRP","CONRESB","01 Apr 2021","6","1.02"
"MRP","CONRESB","01 Apr 2021","7","1.02"
"MRP","CONRESB","01 Apr 2021","8","1.02"
"MRP","CONRESB","01 Apr 2021","9","1.02"
"MRP","CONRESB","01 Apr 2021","10","1.02"
"MRP","CONRESB","01 Apr 2021","11","1.70"
"MRP","CONRESB","01 Apr 2021","12","1.70"
"MRP","CONRESB","01 Apr 2021","13","2.55"
"MRP","CONRESB","01 Apr 2021","14","2.55"
"MRP","CONRESB","01 Apr 2021","15","10.41"
"MRP","CONRESB","01 Apr 2021","16","12.33"
"MRP","CONRESB","01 Apr 2021","17","13.70"
"MRP","CONRESB","01 Apr 2021","18","14.86"
"MRP","CONRESB","01 Apr 2021","19","15.21"
"MRP","CONRESB","01 Apr 2021","20","27.46"
"MRP","CONRESB","01 Apr 2021","21","42.40"
"MRP","CONRESB","01 Apr 2021","22","44.10"
"MRP","CONRESB","01 Apr 2021","23","42.67"
"MRP","CONRESB","01 Apr 2021","24","28.21"
"MRP","CONRESB","01 Apr 2021","25","49.22"
"MRP","CONRESB","01 Apr 2021","26","18.79"
"MRP","CONRESB","01 Apr 2021","27","14.61"
"MRP","CONRESB","01 Apr 2021","28","13.79"
"MRP","CONRESB","01 Apr 2021","29","14.52"
"MRP","CONRESB","01 Apr 2021","30","11.33"
"MRP","CONRESB","01 Apr 2021","31","11.28"
"MRP","CONRESB","01 Apr 2021","32","10.55"
"MRP","CONRESB","01 Apr 2021","33","10.36"
"MRP","CONRESB","01 Apr 2021","34","10.20"
"MRP","CONRESB","01 Apr 2021","35","4.25"
"MRP","CONRESB","01 Apr 2021","36","3.92"
"MRP","CONRESB","01 Apr 2021","37","3.18"
"MRP","CONRESB","01 Apr 2021","38","10.30"
"MRP","CONRESB","01 Apr 2021","39","30.95"
"MRP","CONRESB","01 Apr 2021","40","32.91"
"MRP","CONRESB","01 Apr 2021","41","14.68"
"MRP","CONRESB","01 Apr 2021","42","13.49"
"MRP","CONRESB","01 Apr 2021","43","8.50"
"MRP","CONRESB","01 Apr 2021","44","2.55"
"MRP","CONRESB","01 Apr 2021","45","1.42"
"MRP","CONRESB","01 Apr 2021","46","0.42"
"MRP","CONRESB","01 Apr 2021","47","0.04"
"MRP","CONRESB","01 Apr 2021","48","0.84"
"MRP","CONRESC","01 Apr 2021","1","1.50"
"MRP","CONRESC","01 Apr 2021","2","1.50"
"MRP","CONRESC","01 Apr 2021","3","1.50"
"MRP","CONRESC","01 Apr 2021","4","1.50"
"MRP","CONRESC","01 Apr 2021","5","1.50"
"MRP","CONRESC","01 Apr 2021","6","0.90"
"MRP","CONRESC","01 Apr 2021","7","0.90"
"MRP","CONRESC","01 Apr 2021","8","0.90"
"MRP","CONRESC","01 Apr 2021","9","0.90"
"MRP","CONRESC","01 Apr 2021","10","0.90"
"MRP","CONRESC","01 Apr 2021","11","1.50"
"MRP","CONRESC","01 Apr 2021","12","1.50"
"MRP","CONRESC","01 Apr 2021","13","2.25"
"MRP","CONRESC","01 Apr 2021","14","2.25"
"MRP","CONRESC","01 Apr 2021","15","9.18"
"MRP","CONRESC","01 Apr 2021","16","10.88"
"MRP","CONRESC","01 Apr 2021","17","12.09"
"MRP","CONRESC","01 Apr 2021","18","13.11"
"MRP","CONRESC","01 Apr 2021","19","13.42"
"MRP","CONRESC","01 Apr 2021","20","24.23"
"MRP","CONRESC","01 Apr 2021","21","37.41"
"MRP","CONRESC","01 Apr 2021","22","38.91"
"MRP","CONRESC","01 Apr 2021","23","37.65"
"MRP","CONRESC","01 Apr 2021","24","24.89"
"MRP","CONRESC","01 Apr 2021","25","43.43"
"MRP","CONRESC","01 Apr 2021","26","16.58"
"MRP","CONRESC","01 Apr 2021","27","12.89"
"MRP","CONRESC","01 Apr 2021","28","12.17"
"MRP","CONRESC","01 Apr 2021","29","12.82"
"MRP","CONRESC","01 Apr 2021","30","10.00"
"MRP","CONRESC","01 Apr 2021","31","9.95"
"MRP","CONRESC","01 Apr 2021","32","9.31"
"MRP","CONRESC","01 Apr 2021","33","9.14"
"MRP","CONRESC","01 Apr 2021","34","9.00"
"MRP","CONRESC","01 Apr 2021","35","3.75"
"MRP","CONRESC","01 Apr 2021","36","3.46"
"MRP","CONRESC","01 Apr 2021","37","2.80"
"MRP","CONRESC","01 Apr 2021","38","9.09"
"MRP","CONRESC","01 Apr 2021","39","27.31"
"MRP","CONRESC","01 Apr 2021","40","29.04"
"MRP","CONRESC","01 Apr 2021","41","12.96"
"MRP","CONRESC","01 Apr 2021","42","11.90"
"MRP","CONRESC","01 Apr 2021","43","7.50"
"MRP","CONRESC","01 Apr 2021","44","2.25"
"MRP","CONRESC","01 Apr 2021","45","1.25"
"MRP","CONRESC","01 Apr 2021","46","0.38"
"MRP","CONRESC","01 Apr 2021","47","0.04"
"MRP","CONRESC","01 Apr 2021","48","0.74"
"MRP","CONRESD","01 Apr 2021","1","1.20"
"MRP","CONRESD","01 Apr 2021","2","1.20"
"MRP","CONRESD","01 Apr 2021","3","1.20"
"MRP","CONRESD","01 Apr 2021","4","1.20"
"MRP","CONRESD","01 Apr 2021","5","1.20"
"MRP","CONRESD","01 Apr 2021","6","0.72"
"MRP","CONRESD","01 Apr 2021","7","0.72"
"MRP","CONRESD","01 Apr 2021","8","0.72"
"MRP","CONRESD","01 Apr 2021","9","0.72"
"MRP","CONRESD","01 Apr 2021","10","0.72"
"MRP","CONRESD","01 Apr 2021","11","1.20"
"MRP","CONRESD","01 Apr 2021","12","1.20"
"MRP","CONRESD","01 Apr 2021","13","1.80"
"MRP","CONRESD","01 Apr 2021","14","1.80"
"MRP","CONRESD","01 Apr 2021","15","7.35"
"MRP","CONRESD","01 Apr 2021","16","8.70"
"MRP","CONRESD","01 Apr 2021","17","9.67"
"MRP","CONRESD","01 Apr 2021","18","10.49"
"MRP","CONRESD","01 Apr 2021","19","10.74"
"MRP","CONRESD","01 Apr 2021","20","19.38"
"MRP","CONRESD","01 Apr 2021","21","29.93"
"MRP","CONRESD","01 Apr 2021","22","31.13"
"MRP","CONRESD","01 Apr 2021","23","30.12"
"MRP","CONRESD","01 Apr 2021","24","19.91"
"MRP","CONRESD","01 Apr 2021","25","34.74"
"MRP","CONRESD","01 Apr 2021","26","13.26"
"MRP","CONRESD","01 Apr 2021","27","10.31"
"MRP","CONRESD","01 Apr 2021","28","9.73"
"MRP","CONRESD","01 Apr 2021","29","10.25"
"MRP","CONRESD","01 Apr 2021","30","8.00"
"MRP","CONRESD","01 Apr 2021","31","7.96"
"MRP","CONRESD","01 Apr 2021","32","7.45"
"MRP","CONRESD","01 Apr 2021","33","7.31"
"MRP","CONRESD","01 Apr 2021","34","7.20"
"MRP","CONRESD","01 Apr 2021","35","3.00"
"MRP","CONRESD","01 Apr 2021","36","2.77"
"MRP","CONRESD","01 Apr 2021","37","2.24"
"MRP","CONRESD","01 Apr 2021","38","7.27"
"MRP","CONRESD","01 Apr 2021","39","21.85"
"MRP","CONRESD","01 Apr 2021","40","23.23"
"MRP","CONRESD","01 Apr 2021","41","10.37"
"MRP","CONRESD","01 Apr 2021","42","9.52"
"MRP","CONRESD","01 Apr 2021","43","6.00"
"MRP","CONRESD","01 Apr 2021","44","1.80"
"MRP","CONRESD","01 Apr 2021","45","1.00"
"MRP","CONRESD","01 Apr 2021","46","0.30"
