"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","PRIRESD","01 Sep 2021","45","0.04"
"MRP","PRIRESD","01 Sep 2021","46","0.90"
"MRP","PRIRESD","01 Sep 2021","47","0.48"
"MRP","PRIRESD","01 Sep 2021","48","0.10"
"MRP","PRIRESE","01 Sep 2021","1","1.22"
"MRP","PRIRESE","01 Sep 2021","2","1.22"
"MRP","PRIRESE","01 Sep 2021","3","0.53"
"MRP","PRIRESE","01 Sep 2021","4","1.87"
"MRP","PRIRESE","01 Sep 2021","5","1.87"
"MRP","PRIRESE","01 Sep 2021","6","2.00"
"MRP","PRIRESE","01 Sep 2021","7","1.87"
"MRP","PRIRESE","01 Sep 2021","8","0.50"
"MRP","PRIRESE","01 Sep 2021","9","0.50"
"MRP","PRIRESE","01 Sep 2021","10","0.47"
"MRP","PRIRESE","01 Sep 2021","11","0.22"
"MRP","PRIRESE","01 Sep 2021","12","0.37"
"MRP","PRIRESE","01 Sep 2021","13","0.50"
"MRP","PRIRESE","01 Sep 2021","14","0.47"
"MRP","PRIRESE","01 Sep 2021","15","0.50"
"MRP","PRIRESE","01 Sep 2021","16","0.81"
"MRP","PRIRESE","01 Sep 2021","17","1.23"
"MRP","PRIRESE","01 Sep 2021","18","1.22"
"MRP","PRIRESE","01 Sep 2021","19","2.00"
"MRP","PRIRESE","01 Sep 2021","20","2.00"
"MRP","PRIRESE","01 Sep 2021","21","0.50"
"MRP","PRIRESE","01 Sep 2021","22","0.50"
"MRP","PRIRESE","01 Sep 2021","23","0.20"
"MRP","PRIRESE","01 Sep 2021","24","0.20"
"MRP","PRIRESE","01 Sep 2021","25","0.15"
"MRP","PRIRESE","01 Sep 2021","26","0.02"
"MRP","PRIRESE","01 Sep 2021","27","0.02"
"MRP","PRIRESE","01 Sep 2021","28","0.02"
"MRP","PRIRESE","01 Sep 2021","29","0.02"
"MRP","PRIRESE","01 Sep 2021","30","0.02"
"MRP","PRIRESE","01 Sep 2021","31","0.02"
"MRP","PRIRESE","01 Sep 2021","32","0.01"
"MRP","PRIRESE","01 Sep 2021","33","0.01"
"MRP","PRIRESE","01 Sep 2021","34","0.02"
"MRP","PRIRESE","01 Sep 2021","35","0.02"
"MRP","PRIRESE","01 Sep 2021","36","0.02"
"MRP","PRIRESE","01 Sep 2021","37","0.02"
"MRP","PRIRESE","01 Sep 2021","38","0.01"
"MRP","PRIRESE","01 Sep 2021","39","0.02"
"MRP","PRIRESE","01 Sep 2021","40","0.02"
"MRP","PRIRESE","01 Sep 2021","41","0.02"
"MRP","PRIRESE","01 Sep 2021","42","0.02"
"MRP","PRIRESE","01 Sep 2021","43","0.02"
"MRP","PRIRESE","01 Sep 2021","44","0.01"
"MRP","PRIRESE","01 Sep 2021","45","0.02"
"MRP","PRIRESE","01 Sep 2021","46","0.37"
"MRP","PRIRESE","01 Sep 2021","47","0.20"
"MRP","PRIRESE","01 Sep 2021","48","0.04"
"MRP","CONRESA","01 Sep 2021","1","5.24"
"MRP","CONRESA","01 Sep 2021","2","2.00"
"MRP","CONRESA","01 Sep 2021","3","2.00"
"MRP","CONRESA","01 Sep 2021","4","2.00"
"MRP","CONRESA","01 Sep 2021","5","2.00"
"MRP","CONRESA","01 Sep 2021","6","2.00"
"MRP","CONRESA","01 Sep 2021","7","2.00"
"MRP","CONRESA","01 Sep 2021","8","2.00"
"MRP","CONRESA","01 Sep 2021","9","2.00"
"MRP","CONRESA","01 Sep 2021","10","2.00"
"MRP","CONRESA","01 Sep 2021","11","1.20"
"MRP","CONRESA","01 Sep 2021","12","2.00"
"MRP","CONRESA","01 Sep 2021","13","6.21"
"MRP","CONRESA","01 Sep 2021","14","2.00"
"MRP","CONRESA","01 Sep 2021","15","9.99"
"MRP","CONRESA","01 Sep 2021","16","12.12"
"MRP","CONRESA","01 Sep 2021","17","21.48"
"MRP","CONRESA","01 Sep 2021","18","34.76"
"MRP","CONRESA","01 Sep 2021","19","46.69"
"MRP","CONRESA","01 Sep 2021","20","29.38"
"MRP","CONRESA","01 Sep 2021","21","9.99"
"MRP","CONRESA","01 Sep 2021","22","9.99"
"MRP","CONRESA","01 Sep 2021","23","9.99"
"MRP","CONRESA","01 Sep 2021","24","3.38"
"MRP","CONRESA","01 Sep 2021","25","0.33"
"MRP","CONRESA","01 Sep 2021","26","0.33"
"MRP","CONRESA","01 Sep 2021","27","0.50"
"MRP","CONRESA","01 Sep 2021","28","0.33"
"MRP","CONRESA","01 Sep 2021","29","0.33"
"MRP","CONRESA","01 Sep 2021","30","0.33"
"MRP","CONRESA","01 Sep 2021","31","0.33"
"MRP","CONRESA","01 Sep 2021","32","0.33"
"MRP","CONRESA","01 Sep 2021","33","0.33"
"MRP","CONRESA","01 Sep 2021","34","0.33"
"MRP","CONRESA","01 Sep 2021","35","0.33"
"MRP","CONRESA","01 Sep 2021","36","0.33"
"MRP","CONRESA","01 Sep 2021","37","0.10"
"MRP","CONRESA","01 Sep 2021","38","0.10"
"MRP","CONRESA","01 Sep 2021","39","0.50"
"MRP","CONRESA","01 Sep 2021","40","0.50"
"MRP","CONRESA","01 Sep 2021","41","0.10"
"MRP","CONRESA","01 Sep 2021","42","0.10"
"MRP","CONRESA","01 Sep 2021","43","0.10"
"MRP","CONRESA","01 Sep 2021","44","0.05"
"MRP","CONRESA","01 Sep 2021","45","0.05"
"MRP","CONRESA","01 Sep 2021","46","13.33"
"MRP","CONRESA","01 Sep 2021","47","8.59"
"MRP","CONRESA","01 Sep 2021","48","1.20"
"MRP","CONRESB","01 Sep 2021","1","4.45"
"MRP","CONRESB","01 Sep 2021","2","1.70"
"MRP","CONRESB","01 Sep 2021","3","1.70"
"MRP","CONRESB","01 Sep 2021","4","1.70"
"MRP","CONRESB","01 Sep 2021","5","1.70"
"MRP","CONRESB","01 Sep 2021","6","1.70"
"MRP","CONRESB","01 Sep 2021","7","1.70"
"MRP","CONRESB","01 Sep 2021","8","1.70"
"MRP","CONRESB","01 Sep 2021","9","1.70"
"MRP","CONRESB","01 Sep 2021","10","1.70"
"MRP","CONRESB","01 Sep 2021","11","1.02"
"MRP","CONRESB","01 Sep 2021","12","1.70"
"MRP","CONRESB","01 Sep 2021","13","5.28"
"MRP","CONRESB","01 Sep 2021","14","1.70"
"MRP","CONRESB","01 Sep 2021","15","8.49"
"MRP","CONRESB","01 Sep 2021","16","10.30"
"MRP","CONRESB","01 Sep 2021","17","18.26"
"MRP","CONRESB","01 Sep 2021","18","29.54"
"MRP","CONRESB","01 Sep 2021","19","39.69"
"MRP","CONRESB","01 Sep 2021","20","24.98"
"MRP","CONRESB","01 Sep 2021","21","8.49"
"MRP","CONRESB","01 Sep 2021","22","8.49"
"MRP","CONRESB","01 Sep 2021","23","8.49"
"MRP","CONRESB","01 Sep 2021","24","2.87"
"MRP","CONRESB","01 Sep 2021","25","0.28"
"MRP","CONRESB","01 Sep 2021","26","0.28"
"MRP","CONRESB","01 Sep 2021","27","0.42"
"MRP","CONRESB","01 Sep 2021","28","0.28"
"MRP","CONRESB","01 Sep 2021","29","0.28"
"MRP","CONRESB","01 Sep 2021","30","0.28"
"MRP","CONRESB","01 Sep 2021","31","0.28"
"MRP","CONRESB","01 Sep 2021","32","0.28"
"MRP","CONRESB","01 Sep 2021","33","0.28"
"MRP","CONRESB","01 Sep 2021","34","0.28"
"MRP","CONRESB","01 Sep 2021","35","0.28"
"MRP","CONRESB","01 Sep 2021","36","0.28"
"MRP","CONRESB","01 Sep 2021","37","0.08"
"MRP","CONRESB","01 Sep 2021","38","0.08"
"MRP","CONRESB","01 Sep 2021","39","0.42"
"MRP","CONRESB","01 Sep 2021","40","0.42"
"MRP","CONRESB","01 Sep 2021","41","0.08"
"MRP","CONRESB","01 Sep 2021","42","0.08"
"MRP","CONRESB","01 Sep 2021","43","0.09"
"MRP","CONRESB","01 Sep 2021","44","0.04"
"MRP","CONRESB","01 Sep 2021","45","0.04"
"MRP","CONRESB","01 Sep 2021","46","11.33"
"MRP","CONRESB","01 Sep 2021","47","7.30"
"MRP","CONRESB","01 Sep 2021","48","1.02"
"MRP","CONRESC","01 Sep 2021","1","3.93"
"MRP","CONRESC","01 Sep 2021","2","1.50"
"MRP","CONRESC","01 Sep 2021","3","1.50"
"MRP","CONRESC","01 Sep 2021","4","1.50"
"MRP","CONRESC","01 Sep 2021","5","1.50"
"MRP","CONRESC","01 Sep 2021","6","1.50"
"MRP","CONRESC","01 Sep 2021","7","1.50"
"MRP","CONRESC","01 Sep 2021","8","1.50"
"MRP","CONRESC","01 Sep 2021","9","1.50"
"MRP","CONRESC","01 Sep 2021","10","1.50"
"MRP","CONRESC","01 Sep 2021","11","0.90"
"MRP","CONRESC","01 Sep 2021","12","1.50"
"MRP","CONRESC","01 Sep 2021","13","4.66"
"MRP","CONRESC","01 Sep 2021","14","1.50"
"MRP","CONRESC","01 Sep 2021","15","7.49"
"MRP","CONRESC","01 Sep 2021","16","9.09"
"MRP","CONRESC","01 Sep 2021","17","16.11"
"MRP","CONRESC","01 Sep 2021","18","26.07"
"MRP","CONRESC","01 Sep 2021","19","35.02"
"MRP","CONRESC","01 Sep 2021","20","22.04"
"MRP","CONRESC","01 Sep 2021","21","7.49"
"MRP","CONRESC","01 Sep 2021","22","7.49"
"MRP","CONRESC","01 Sep 2021","23","7.49"
"MRP","CONRESC","01 Sep 2021","24","2.54"
"MRP","CONRESC","01 Sep 2021","25","0.25"
"MRP","CONRESC","01 Sep 2021","26","0.25"
"MRP","CONRESC","01 Sep 2021","27","0.38"
"MRP","CONRESC","01 Sep 2021","28","0.25"
"MRP","CONRESC","01 Sep 2021","29","0.25"
"MRP","CONRESC","01 Sep 2021","30","0.25"
"MRP","CONRESC","01 Sep 2021","31","0.25"
"MRP","CONRESC","01 Sep 2021","32","0.25"
"MRP","CONRESC","01 Sep 2021","33","0.25"
"MRP","CONRESC","01 Sep 2021","34","0.25"
"MRP","CONRESC","01 Sep 2021","35","0.25"
"MRP","CONRESC","01 Sep 2021","36","0.25"
"MRP","CONRESC","01 Sep 2021","37","0.07"
"MRP","CONRESC","01 Sep 2021","38","0.07"
"MRP","CONRESC","01 Sep 2021","39","0.38"
"MRP","CONRESC","01 Sep 2021","40","0.37"
"MRP","CONRESC","01 Sep 2021","41","0.07"
"MRP","CONRESC","01 Sep 2021","42","0.08"
"MRP","CONRESC","01 Sep 2021","43","0.08"
"MRP","CONRESC","01 Sep 2021","44","0.04"
"MRP","CONRESC","01 Sep 2021","45","0.04"
"MRP","CONRESC","01 Sep 2021","46","10.00"
"MRP","CONRESC","01 Sep 2021","47","6.44"
"MRP","CONRESC","01 Sep 2021","48","0.90"
"MRP","CONRESD","01 Sep 2021","1","3.14"
"MRP","CONRESD","01 Sep 2021","2","1.20"
"MRP","CONRESD","01 Sep 2021","3","1.20"
"MRP","CONRESD","01 Sep 2021","4","1.20"
"MRP","CONRESD","01 Sep 2021","5","1.20"
"MRP","CONRESD","01 Sep 2021","6","1.20"
"MRP","CONRESD","01 Sep 2021","7","1.20"
"MRP","CONRESD","01 Sep 2021","8","1.20"
"MRP","CONRESD","01 Sep 2021","9","1.20"
"MRP","CONRESD","01 Sep 2021","10","1.20"
"MRP","CONRESD","01 Sep 2021","11","0.72"
"MRP","CONRESD","01 Sep 2021","12","1.20"
"MRP","CONRESD","01 Sep 2021","13","3.73"
"MRP","CONRESD","01 Sep 2021","14","1.20"
"MRP","CONRESD","01 Sep 2021","15","5.99"
"MRP","CONRESD","01 Sep 2021","16","7.27"
"MRP","CONRESD","01 Sep 2021","17","12.89"
"MRP","CONRESD","01 Sep 2021","18","20.85"
"MRP","CONRESD","01 Sep 2021","19","28.02"
"MRP","CONRESD","01 Sep 2021","20","17.63"
"MRP","CONRESD","01 Sep 2021","21","5.99"
"MRP","CONRESD","01 Sep 2021","22","5.99"
"MRP","CONRESD","01 Sep 2021","23","5.99"
"MRP","CONRESD","01 Sep 2021","24","2.03"
"MRP","CONRESD","01 Sep 2021","25","0.20"
"MRP","CONRESD","01 Sep 2021","26","0.20"
"MRP","CONRESD","01 Sep 2021","27","0.30"
"MRP","CONRESD","01 Sep 2021","28","0.20"
"MRP","CONRESD","01 Sep 2021","29","0.20"
"MRP","CONRESD","01 Sep 2021","30","0.20"
"MRP","CONRESD","01 Sep 2021","31","0.20"
"MRP","CONRESD","01 Sep 2021","32","0.20"
"MRP","CONRESD","01 Sep 2021","33","0.20"
"MRP","CONRESD","01 Sep 2021","34","0.20"
"MRP","CONRESD","01 Sep 2021","35","0.20"
"MRP","CONRESD","01 Sep 2021","36","0.20"
"MRP","CONRESD","01 Sep 2021","37","0.06"
"MRP","CONRESD","01 Sep 2021","38","0.06"
"MRP","CONRESD","01 Sep 2021","39","0.30"
"MRP","CONRESD","01 Sep 2021","40","0.30"
"MRP","CONRESD","01 Sep 2021","41","0.06"
"MRP","CONRESD","01 Sep 2021","42","0.06"
"MRP","CONRESD","01 Sep 2021","43","0.06"
"MRP","CONRESD","01 Sep 2021","44","0.03"
"MRP","CONRESD","01 Sep 2021","45","0.03"
"MRP","CONRESD","01 Sep 2021","46","8.00"
"MRP","CONRESD","01 Sep 2021","47","5.16"
"MRP","CONRESD","01 Sep 2021","48","0.72"
"MRP","CONRESE","01 Sep 2021","1","1.31"
"MRP","CONRESE","01 Sep 2021","2","0.50"
"MRP","CONRESE","01 Sep 2021","3","0.50"
"MRP","CONRESE","01 Sep 2021","4","0.50"
"MRP","CONRESE","01 Sep 2021","5","0.50"
"MRP","CONRESE","01 Sep 2021","6","0.50"
"MRP","CONRESE","01 Sep 2021","7","0.50"
"MRP","CONRESE","01 Sep 2021","8","0.50"
"MRP","CONRESE","01 Sep 2021","9","0.50"
"MRP","CONRESE","01 Sep 2021","10","0.50"
"MRP","CONRESE","01 Sep 2021","11","0.30"
"MRP","CONRESE","01 Sep 2021","12","0.50"
"MRP","CONRESE","01 Sep 2021","13","1.55"
"MRP","CONRESE","01 Sep 2021","14","0.50"
"MRP","CONRESE","01 Sep 2021","15","2.50"
"MRP","CONRESE","01 Sep 2021","16","3.03"
"MRP","CONRESE","01 Sep 2021","17","5.37"
